ANIO,DOMINIO_G,COD_IDIOMA,ID_SEXO,EDAD,ID_ESTADO_CIVIL,COD_GRADO_ESTUDIOS,COD_CARRERA_UNI,NOM_DOMINIO_G,NOM_ESTADO_CIVIL,NOM_IDIOMA,NOM_GRADO_ESTUDIOS,NOM_CARRERA_UNI,SEXO
2012,7,4,1,66,2,10,322026,Selva,Casado,Castellano,Superior Universitaria Completa,Periodismo,Hombre
2012,7,4,1,30,6,10,332066,Selva,Soltero,Castellano,Superior Universitaria Completa,Administración en Turismo,Hombre
2012,7,4,2,36,5,11,121256,Selva,Separado,Castellano,Maestria/doctorado,Educación Secundaria - Comunicación,Mujer
2012,7,4,2,68,3,10,112016,Selva,Viudo,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2012,7,4,1,36,1,10,331036,Selva,Conviviente,Castellano,Superior Universitaria Completa,Administración de Empresas,Hombre
2012,7,4,2,19,6,9,332106,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Administración Hotelera,Mujer
2012,7,4,2,23,1,9,112016,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Educación Primaria,Mujer
2012,7,4,1,22,6,9,331016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Hombre
2012,3,4,1,29,6,9,531016,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2012,3,4,2,27,6,10,111026,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Educación Inicial,Mujer
2012,3,4,2,39,2,10,717016,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Obstetricia,Mujer
2012,3,4,1,72,2,11,131016,Costa Sur,Casado,Castellano,Maestria/doctorado,Educación Física,Hombre
2012,3,4,2,71,2,10,714016,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2012,3,4,2,24,6,9,527016,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Minas,Mujer
2012,3,4,2,42,5,10,332336,Costa Sur,Separado,Castellano,Superior Universitaria Completa,Turismo y Hotelería,Mujer
2012,3,4,2,51,5,9,527056,Costa Sur,Separado,Castellano,Superior Universitaria Incompleta,Ingeniería Metalúrgica    1/,Mujer
2012,3,4,1,23,6,9,342056,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Hombre
2012,3,4,2,31,6,10,717016,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Obstetricia,Mujer
2012,3,4,2,28,6,10,351016,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Derecho,Mujer
2012,3,1,1,30,6,10,-1,Costa Sur,Soltero,Quechua,Superior Universitaria Completa,,Hombre
2012,3,4,2,23,6,10,214016,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Idiomas,Mujer
2012,3,4,1,46,2,9,611076,Costa Sur,Casado,Castellano,Superior Universitaria Incompleta,Ingeniería Agrícola,Hombre
2012,3,4,2,20,6,9,714016,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2012,3,4,2,32,6,10,511026,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Mujer
2012,3,4,1,30,6,11,342056,Costa Sur,Soltero,Castellano,Maestria/doctorado,Contabilidad,Hombre
2012,3,4,1,45,1,9,331016,Costa Sur,Conviviente,Castellano,Superior Universitaria Incompleta,Administración,Hombre
2012,3,4,2,21,6,9,717016,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Obstetricia,Mujer
2012,3,2,1,43,2,9,351016,Costa Sur,Casado,Aimara,Superior Universitaria Incompleta,Derecho,Hombre
2012,3,4,1,18,6,9,527016,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Minas,Hombre
2012,3,2,1,38,2,9,151016,Costa Sur,Casado,Aimara,Superior Universitaria Incompleta,Educación Artística,Hombre
2012,3,4,2,27,5,9,331176,Costa Sur,Separado,Castellano,Superior Universitaria Incompleta,Ingeniería Comercial,Mujer
2012,3,4,2,25,6,10,523026,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Agroindustrial,Mujer
2012,1,4,2,25,2,9,714016,Costa Norte,Casado,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2012,1,4,2,26,1,9,321136,Costa Norte,Conviviente,Castellano,Superior Universitaria Incompleta,Comunicaciones    3/,Mujer
2012,1,4,1,19,6,9,717016,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Obstetricia,Hombre
2012,1,4,2,19,6,9,611106,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Agrónoma,Mujer
2012,1,4,1,52,2,10,112016,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Hombre
2012,1,4,2,17,6,9,717016,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Obstetricia,Mujer
2012,1,4,2,19,6,9,332246,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Gestión en Hotelería y Turismo,Mujer
2012,1,4,1,54,5,9,411016,Costa Norte,Separado,Castellano,Superior Universitaria Incompleta,Biología,Hombre
2012,1,4,2,23,6,9,351016,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Mujer
2012,1,4,1,56,6,9,611106,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Agrónoma,Hombre
2012,1,4,1,46,1,9,121016,Costa Norte,Conviviente,Castellano,Superior Universitaria Incompleta,Educación Secundaria,Hombre
2012,1,4,1,26,6,10,216026,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Teología,Hombre
2012,1,4,1,19,6,9,313016,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Psicología,Hombre
2012,7,4,1,39,1,10,121016,Selva,Conviviente,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2012,7,4,1,37,2,10,611106,Selva,Casado,Castellano,Superior Universitaria Completa,Ingeniería Agrónoma,Hombre
2012,7,4,2,22,6,9,714016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2012,7,4,1,46,4,10,342056,Selva,Divorciado,Castellano,Superior Universitaria Completa,Contabilidad,Hombre
2012,7,4,1,59,2,10,342056,Selva,Casado,Castellano,Superior Universitaria Completa,Contabilidad,Hombre
2012,7,4,1,25,6,9,714016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Hombre
2012,7,4,1,23,6,9,511026,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Hombre
2012,7,4,1,21,6,9,351056,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Hombre
2012,7,4,1,33,6,9,711026,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Medicina Humana,Hombre
2012,7,4,2,27,6,9,351056,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Mujer
2012,7,4,2,36,1,10,331036,Selva,Conviviente,Castellano,Superior Universitaria Completa,Administración de Empresas,Mujer
2012,7,4,1,46,2,11,612056,Selva,Casado,Castellano,Maestria/doctorado,Ingeniería Forestal,Hombre
2012,7,4,2,26,2,10,612056,Selva,Casado,Castellano,Superior Universitaria Completa,Ingeniería Forestal,Mujer
2012,7,4,1,60,1,10,342056,Selva,Conviviente,Castellano,Superior Universitaria Completa,Contabilidad,Hombre
2012,7,4,1,27,6,9,342056,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Hombre
2012,4,4,1,37,2,10,531016,Sierra Norte,Casado,Castellano,Superior Universitaria Completa,Ingeniería Civil,Hombre
2012,4,4,2,38,2,10,593036,Sierra Norte,Casado,Castellano,Superior Universitaria Completa,Ingeniería Geográfica,Mujer
2012,4,4,2,23,6,10,533026,Sierra Norte,Soltero,Castellano,Superior Universitaria Completa,Arquitectura,Mujer
2012,4,4,2,34,5,11,121016,Sierra Norte,Separado,Castellano,Maestria/doctorado,Educación Secundaria,Mujer
2012,4,4,1,49,2,10,531016,Sierra Norte,Casado,Castellano,Superior Universitaria Completa,Ingeniería Civil,Hombre
2012,4,4,2,22,6,9,521046,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Mujer
2012,4,4,1,19,6,9,331036,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Hombre
2012,4,4,1,37,2,11,121016,Sierra Norte,Casado,Castellano,Maestria/doctorado,Educación Secundaria,Hombre
2012,7,4,2,20,6,9,594056,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Ambiental,Mujer
2012,2,4,1,57,1,10,526036,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería Mecánica,Hombre
2012,2,4,2,43,5,10,121016,Costa Centro,Separado,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2012,2,4,2,19,6,9,331016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Mujer
2012,5,1,2,21,6,9,342056,Sierra Centro,Soltero,Quechua,Superior Universitaria Incompleta,Contabilidad,Mujer
2012,6,1,1,18,6,9,523026,Sierra Sur,Soltero,Quechua,Superior Universitaria Incompleta,Ingeniería Agroindustrial,Hombre
2012,6,4,1,22,6,9,341026,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Economía,Hombre
2012,6,4,2,19,6,9,411016,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Biología,Mujer
2012,6,4,1,57,2,10,341026,Sierra Sur,Casado,Castellano,Superior Universitaria Completa,Economía,Hombre
2012,6,4,2,62,2,9,342056,Sierra Sur,Casado,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2012,6,4,2,53,2,11,121016,Sierra Sur,Casado,Castellano,Maestria/doctorado,Educación Secundaria,Mujer
2012,6,4,2,58,2,10,112016,Sierra Sur,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2012,6,4,1,28,6,9,525016,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Electrónica,Hombre
2012,6,4,1,24,6,10,521046,Sierra Sur,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Industrial,Hombre
2012,6,4,1,34,2,10,421026,Sierra Sur,Casado,Castellano,Superior Universitaria Completa,Física,Hombre
2012,6,4,1,34,1,10,527016,Sierra Sur,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería de Minas,Hombre
2012,6,4,2,43,1,10,311016,Sierra Sur,Conviviente,Castellano,Superior Universitaria Completa,Sociología,Mujer
2012,4,4,2,31,2,10,341026,Sierra Norte,Casado,Castellano,Superior Universitaria Completa,Economía,Mujer
2012,4,4,1,19,6,9,342056,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Hombre
2012,4,4,1,17,6,9,351056,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Hombre
2012,4,4,1,19,6,9,351056,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Hombre
2012,4,4,1,34,6,10,521046,Sierra Norte,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Industrial,Hombre
2012,7,4,2,23,6,9,714016,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2012,8,4,1,56,5,10,342056,Lima Metropolitana,Separado,Castellano,Superior Universitaria Completa,Contabilidad,Hombre
2012,8,4,2,48,2,11,313016,Lima Metropolitana,Casado,Castellano,Maestria/doctorado,Psicología,Mujer
2012,6,4,1,62,2,10,121016,Sierra Sur,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2012,6,4,1,27,6,9,526036,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Mecánica,Hombre
2012,6,4,1,26,6,9,342056,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Hombre
2012,6,4,1,21,6,9,332276,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Turismo,Hombre
2012,5,4,2,21,6,9,331016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Mujer
2012,2,4,1,57,2,10,342056,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Contabilidad,Hombre
2012,2,4,2,56,2,11,341026,Costa Centro,Casado,Castellano,Maestria/doctorado,Economía,Mujer
2012,2,4,1,29,6,9,351056,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Hombre
2012,2,4,1,24,6,9,342056,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Hombre
2012,2,4,2,21,6,9,351056,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Mujer
2012,2,4,2,59,3,10,121016,Costa Centro,Viudo,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2012,2,4,1,29,6,10,342056,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Hombre
2012,2,4,1,28,6,10,121016,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2012,2,4,2,21,6,9,511026,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Mujer
2012,2,4,2,19,6,9,342056,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2012,2,4,2,18,6,9,351056,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Mujer
2012,2,4,1,32,1,10,351056,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Derecho y Ciencias Políticas   1/,Hombre
2012,5,4,2,45,5,10,121016,Sierra Centro,Separado,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2012,5,4,1,23,6,10,526036,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Mecánica,Hombre
2012,5,4,2,22,6,9,342056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2012,1,4,2,23,2,9,716026,Costa Norte,Casado,Castellano,Superior Universitaria Incompleta,Farmacia y Bioquímica,Mujer
2012,1,4,1,37,2,11,121016,Costa Norte,Casado,Castellano,Maestria/doctorado,Educación Secundaria,Hombre
2012,1,4,2,35,2,10,121016,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2012,1,4,1,72,2,10,112016,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Hombre
2012,1,4,2,26,6,9,432016,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Estadística,Mujer
2012,1,4,2,25,6,10,714016,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2012,1,4,1,44,6,10,342056,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Hombre
2012,1,4,1,23,1,10,511026,Costa Norte,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Hombre
2012,1,4,1,52,2,10,711026,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Medicina Humana,Hombre
2012,1,4,2,19,6,9,711026,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Medicina Humana,Mujer
2012,1,4,2,28,6,10,121016,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2012,1,4,2,23,6,10,522036,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Ingeniería de Industrias Alimentarias    2/,Mujer
2012,8,4,2,42,6,10,331036,Lima Metropolitana,Soltero,Castellano,Superior Universitaria Completa,Administración de Empresas,Mujer
2012,8,4,1,36,6,9,331016,Lima Metropolitana,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Hombre
2012,8,4,1,27,6,10,342056,Lima Metropolitana,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Hombre
2012,8,4,2,24,6,9,312036,Lima Metropolitana,Soltero,Castellano,Superior Universitaria Incompleta,Trabajo Social,Mujer
2012,8,4,2,17,6,9,714016,Lima Metropolitana,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2012,2,4,2,22,6,9,342056,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2012,2,4,1,62,2,10,199016,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Educación 1/,Hombre
2012,2,4,1,26,6,9,199016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Educación 1/,Hombre
2012,2,4,1,24,6,9,999999,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,,Hombre
2012,2,4,2,20,6,9,351016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Mujer
2012,7,4,1,73,2,11,711016,Selva,Casado,Castellano,Maestria/doctorado,Medicina,Hombre
2012,7,4,2,66,2,10,121016,Selva,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2012,7,4,1,51,2,9,331016,Selva,Casado,Castellano,Superior Universitaria Incompleta,Administración,Hombre
2012,3,4,2,18,6,9,342056,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2012,6,4,1,23,6,10,611106,Sierra Sur,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Agrónoma,Hombre
2012,6,2,2,22,6,9,531016,Sierra Sur,Soltero,Aimara,Superior Universitaria Incompleta,Ingeniería Civil,Mujer
2012,1,4,2,44,2,10,111026,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Educación Inicial,Mujer
2012,7,4,2,23,6,10,112016,Selva,Soltero,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2012,7,4,1,23,6,9,341026,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Economía,Hombre
2012,3,4,2,43,2,10,112016,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2012,3,4,2,44,2,9,351016,Costa Sur,Casado,Castellano,Superior Universitaria Incompleta,Derecho,Mujer
2012,3,4,2,21,6,9,351016,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Mujer
2012,3,4,1,21,6,9,321026,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ciencias de la Comunicación,Hombre
2012,3,4,1,48,2,10,121016,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Hombre
2012,3,4,2,38,2,11,714016,Costa Sur,Casado,Castellano,Maestria/doctorado,Enfermería,Mujer
2012,3,4,2,42,2,10,121016,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2012,3,1,1,42,1,11,121016,Costa Sur,Conviviente,Quechua,Maestria/doctorado,Educación Secundaria,Hombre
2012,3,4,2,37,1,10,121016,Costa Sur,Conviviente,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2012,1,4,2,44,2,10,112016,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2012,1,4,1,52,2,10,351016,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Derecho,Hombre
2012,1,4,1,21,6,9,511026,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Hombre
2012,1,4,2,19,6,9,714016,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2012,1,4,2,28,5,11,717016,Costa Norte,Separado,Castellano,Maestria/doctorado,Obstetricia,Mujer
2012,7,4,1,29,6,9,611106,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Agrónoma,Hombre
2012,7,4,1,29,6,10,511026,Selva,Soltero,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Hombre
2012,7,4,1,46,2,11,351056,Selva,Casado,Castellano,Maestria/doctorado,Derecho y Ciencias Políticas   1/,Hombre
2012,7,4,2,33,2,11,351056,Selva,Casado,Castellano,Maestria/doctorado,Derecho y Ciencias Políticas   1/,Mujer
2012,5,4,2,49,1,10,121016,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2012,4,4,1,25,6,10,521046,Sierra Norte,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Industrial,Hombre
2012,4,4,1,29,1,10,714016,Sierra Norte,Conviviente,Castellano,Superior Universitaria Completa,Enfermería,Hombre
2012,4,4,2,57,4,9,621016,Sierra Norte,Divorciado,Castellano,Superior Universitaria Incompleta,Medicina Veterinaria,Mujer
2012,7,4,1,69,1,9,611106,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Ingeniería Agrónoma,Hombre
2012,7,4,1,31,1,10,351056,Selva,Conviviente,Castellano,Superior Universitaria Completa,Derecho y Ciencias Políticas   1/,Hombre
2012,7,4,2,28,1,10,351056,Selva,Conviviente,Castellano,Superior Universitaria Completa,Derecho y Ciencias Políticas   1/,Mujer
2012,7,3,1,17,6,9,112016,Selva,Soltero,Otra lengua nativa,Superior Universitaria Incompleta,Educación Primaria,Hombre
2012,5,4,2,24,6,9,342056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2012,5,4,1,27,6,9,511056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas e Informática   1/,Hombre
2012,5,4,2,26,1,9,714016,Sierra Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2012,5,4,2,29,6,9,313016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Psicología,Mujer
2012,5,4,1,28,6,9,331016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Hombre
2012,5,4,2,27,6,9,342056,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Mujer
2012,5,4,1,21,6,9,531016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2012,5,4,2,32,1,10,332276,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Turismo,Mujer
2012,2,4,1,25,1,9,511026,Costa Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Hombre
2012,2,4,2,19,6,9,716026,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Farmacia y Bioquímica,Mujer
2012,2,4,1,54,2,9,342056,Costa Centro,Casado,Castellano,Superior Universitaria Incompleta,Contabilidad,Hombre
2012,2,4,2,59,2,10,121016,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Mujer
2012,2,4,1,18,6,9,711016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Medicina,Hombre
2012,2,4,1,66,2,10,112016,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Hombre
2012,2,4,2,64,2,10,112016,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Mujer
2012,2,4,1,69,3,10,526036,Costa Centro,Viudo,Castellano,Superior Universitaria Completa,Ingeniería Mecánica,Hombre
2012,2,4,1,49,1,9,521046,Costa Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Hombre
2012,2,4,1,45,1,9,717016,Costa Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Obstetricia,Hombre
2012,2,4,2,20,6,9,521046,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Mujer
2012,2,4,1,18,6,9,531016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2012,2,4,2,24,6,10,511026,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Mujer
2012,2,4,1,26,6,9,714016,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Hombre
2012,5,4,2,19,6,9,112016,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Educación Primaria,Mujer
2012,5,1,1,22,6,9,531016,Sierra Centro,Soltero,Quechua,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2012,6,4,1,22,6,10,511056,Sierra Sur,Soltero,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas e Informática   1/,Hombre
2012,6,4,1,22,6,9,332356,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,"Turismo, Hotelería y Gastronomía",Hombre
2012,6,4,1,18,6,9,331036,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Hombre
2012,6,4,1,62,2,10,422026,Sierra Sur,Casado,Castellano,Superior Universitaria Completa,Ingeniería Química,Hombre
2012,6,4,2,57,2,10,717016,Sierra Sur,Casado,Castellano,Superior Universitaria Completa,Obstetricia,Mujer
2012,6,4,2,40,2,10,714016,Sierra Sur,Casado,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2012,6,4,1,24,6,10,331036,Sierra Sur,Soltero,Castellano,Superior Universitaria Completa,Administración de Empresas,Hombre
2012,6,4,2,38,6,10,714016,Sierra Sur,Soltero,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2012,6,4,1,25,6,9,411096,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Biotecnológica,Hombre
2012,6,1,1,25,6,11,351016,Sierra Sur,Soltero,Quechua,Maestria/doctorado,Derecho,Hombre
2012,6,4,2,19,6,9,332356,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,"Turismo, Hotelería y Gastronomía",Mujer
2012,6,4,2,20,6,9,594056,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Ambiental,Mujer
2012,6,4,1,19,6,9,422036,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Química,Hombre
2012,6,4,2,32,6,11,714016,Sierra Sur,Soltero,Castellano,Maestria/doctorado,Enfermería,Mujer
2012,6,4,1,80,2,10,112016,Sierra Sur,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Hombre
2012,6,4,2,20,6,9,714016,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Mujer
2012,6,4,1,64,2,11,511026,Sierra Sur,Casado,Castellano,Maestria/doctorado,Ingeniería de Sistemas,Hombre
2012,6,4,2,63,2,10,313016,Sierra Sur,Casado,Castellano,Superior Universitaria Completa,Psicología,Mujer
2012,6,4,1,66,1,11,216016,Sierra Sur,Conviviente,Castellano,Maestria/doctorado,Filosofía,Hombre
2012,6,4,2,51,1,10,342056,Sierra Sur,Conviviente,Castellano,Superior Universitaria Completa,Contabilidad,Mujer
2012,6,4,1,56,2,10,339076,Sierra Sur,Casado,Castellano,Superior Universitaria Completa,Relaciones Industriales,Hombre
2012,6,4,2,54,2,9,321026,Sierra Sur,Casado,Castellano,Superior Universitaria Incompleta,Ciencias de la Comunicación,Mujer
2012,6,4,1,25,6,10,351016,Sierra Sur,Soltero,Castellano,Superior Universitaria Completa,Derecho,Hombre
2012,6,4,1,49,2,9,531016,Sierra Sur,Casado,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Hombre
2012,6,4,2,48,1,10,714016,Sierra Sur,Conviviente,Castellano,Superior Universitaria Completa,Enfermería,Mujer
2012,6,4,1,54,1,9,711016,Sierra Sur,Conviviente,Castellano,Superior Universitaria Incompleta,Medicina,Hombre
2012,6,4,1,26,6,9,342056,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Hombre
2012,6,4,2,19,6,9,351016,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Mujer
2012,6,4,2,18,6,9,533026,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Arquitectura,Mujer
2012,6,4,1,21,6,9,342056,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Hombre
