ANIO,NOM_DOMINIO_G,NOM_IDIOMA,SEXO,EDAD,NOM_ESTADO_CIVIL,NOM_GRADO_ESTUDIOS,COD_CARRERA_UNI,COD_CENTRO_ESTUDIOS,COD_DEPARTAMENTO,NOM_CARRERA_UNI,NOM_CENTRO_ESTUDIOS,NOM_DEPARTAMENTO
2016,lima metropolitana,castellano,mujer,22,soltero(a),superior universitaria incompleta,531016,260000065,15,Ingeniería Civil,Universidad Tecnológica del Perú,Lima
2016,lima metropolitana,castellano,hombre,19,soltero(a),superior universitaria incompleta,531016,260000030,15,Ingeniería Civil,Universidad Ricardo Palma,Lima
2016,lima metropolitana,castellano,mujer,41,conviviente,superior universitaria incompleta,411086,160000021,15,Genética y Biotecnología,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,hombre,32,casado(a),superior universitaria completa,526036,160000001,15,Ingeniería Mecánica,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,64,casado(a),superior universitaria completa,342046,160000021,15,Ciencias Contables y Financieras,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,hombre,28,soltero(a),superior universitaria completa,342036,160000021,15,Ciencias Contables,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,mujer,22,soltero(a),superior universitaria incompleta,-1,-1,-1,,,
2016,lima metropolitana,castellano,hombre,22,soltero(a),superior universitaria incompleta,131016,160000027,15,Educación Física,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,hombre,30,soltero(a),superior universitaria completa,342056,160000021,15,Contabilidad,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,mujer,21,soltero(a),superior universitaria incompleta,342056,260000071,15,Contabilidad,Universidad Católica Sedes Sapientiae,Lima
2016,lima metropolitana,castellano,hombre,23,soltero(a),superior universitaria incompleta,331016,260000059,15,Administración,Universidad Alas Peruanas,Lima
2016,lima metropolitana,castellano,hombre,28,soltero(a),superior universitaria completa,422026,160000006,15,Ingeniería Química,Universidad Nacional de Ingeniería,Lima
2016,lima metropolitana,castellano,hombre,55,casado(a),post-grado universitario,342056,160000027,15,Contabilidad,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,mujer,25,soltero(a),superior universitaria completa,342056,160000027,15,Contabilidad,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,hombre,38,casado(a),superior universitaria incompleta,331036,260000057,15,Administración de Empresas,Universidad Particular San Ignacio de Loyola,Lima
2016,lima metropolitana,castellano,hombre,50,casado(a),post-grado universitario,351016,160000021,15,Derecho,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,mujer,49,casado(a),superior universitaria completa,121016,160000001,15,Educación Secundaria,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,hombre,25,soltero(a),superior universitaria completa,351016,260000024,15,Derecho,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,hombre,53,casado(a),superior universitaria completa,341026,160000031,14,Economía,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2016,lima metropolitana,castellano,mujer,53,casado(a),superior universitaria completa,714016,160000031,14,Enfermería,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2016,lima metropolitana,castellano,mujer,20,soltero(a),superior universitaria incompleta,521046,260000018,15,Ingeniería Industrial,Universidad de Lima,Lima
2016,lima metropolitana,quechua,mujer,24,soltero(a),superior universitaria completa,121426,160000001,15,Educación Secundaria - Lengua y Literatura,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,quechua,hombre,64,soltero(a),superior universitaria completa,422026,160000001,15,Ingeniería Química,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,26,soltero(a),superior universitaria completa,712046,160000001,15,Nutrición,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,23,soltero(a),superior universitaria incompleta,999999,260000065,15,,Universidad Tecnológica del Perú,Lima
2016,lima metropolitana,castellano,mujer,24,soltero(a),superior universitaria incompleta,331036,260000037,12,Administración de Empresas,Universidad Peruana Los Andes,Junín
2016,lima metropolitana,castellano,hombre,22,soltero(a),superior universitaria incompleta,524026,160000027,15,Ingeniería Eléctrica,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,mujer,51,casado(a),superior universitaria incompleta,342056,160000001,15,Contabilidad,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,27,soltero(a),superior universitaria completa,341026,160000027,15,Economía,Universidad Nacional del Callao,Lima
2016,lima metropolitana,quechua,mujer,34,soltero(a),superior universitaria incompleta,522016,160000033,2,Industrias Alimentarias,Universidad Nacional Santiago Antúnez de Mayolo,Ancash
2016,lima metropolitana,castellano,mujer,18,soltero(a),superior universitaria incompleta,332026,260000052,13,Administración de Negocios Turísticos,Universidad Particular César Vallejo,La Libertad
2016,lima metropolitana,castellano,hombre,54,separado(a),superior universitaria incompleta,526036,160000001,15,Ingeniería Mecánica,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,hombre,45,conviviente,superior universitaria incompleta,351016,260000053,2,Derecho,Universidad Católica Los Ángeles de Chimbote,Ancash
2016,lima metropolitana,aymará,mujer,29,soltero(a),superior universitaria completa,331016,160000021,-1,Administración,Universidad Nacional Federico Villarreal,
2016,lima metropolitana,castellano,mujer,19,casado(a),superior universitaria incompleta,313016,260000053,-1,Psicología,Universidad Católica Los Ángeles de Chimbote,
2016,lima metropolitana,castellano,mujer,18,soltero(a),superior universitaria incompleta,222086,260000054,15,Diseño Industrial y Arquitectónico,Universidad Peruana de Ciencias Aplicadas,Lima
2016,lima metropolitana,portugués,mujer,24,soltero(a),superior universitaria completa,321026,160000021,15,Ciencias de la Comunicación,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,hombre,22,soltero(a),superior universitaria incompleta,533026,160000021,15,Arquitectura,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,hombre,40,soltero(a),superior universitaria completa,713026,-1,-1,Odontología,,
2016,lima metropolitana,castellano,mujer,29,soltero(a),superior universitaria completa,331036,160000021,15,Administración de Empresas,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,mujer,35,soltero(a),superior universitaria incompleta,331016,260000083,15,Administración,Universidad Particular Telesup S.A.C.,Lima
2016,lima metropolitana,castellano,mujer,32,soltero(a),superior universitaria completa,331046,260000055,13,Administración de Negocios,Universidad Particular del Norte,La Libertad
2016,lima metropolitana,castellano,mujer,47,separado(a),superior universitaria completa,333106,260000054,15,Marketing y Publicidad,Universidad Peruana de Ciencias Aplicadas,Lima
2016,lima metropolitana,castellano,mujer,46,separado(a),superior universitaria incompleta,331036,160000021,15,Administración de Empresas,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,hombre,18,soltero(a),superior universitaria incompleta,151016,160000089,3,Educación Artística,"Universidad Nacional ""José María Arguedas""",Apurímac
2016,lima metropolitana,castellano,hombre,59,casado(a),superior universitaria completa,591026,160000027,15,Ingeniería Pesquera,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,hombre,21,soltero(a),superior universitaria incompleta,521046,160000027,15,Ingeniería Industrial,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,hombre,63,casado(a),superior universitaria completa,341016,160000021,15,Ciencias Económicas,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,hombre,27,soltero(a),superior universitaria completa,593036,160000001,15,Ingeniería Geográfica,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,28,separado(a),superior universitaria incompleta,121296,260000071,15,Educación Secundaria - Filosofía y Religión,Universidad Católica Sedes Sapientiae,Lima
2016,lima metropolitana,castellano,hombre,25,soltero(a),superior universitaria incompleta,351016,260000019,15,Derecho,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,21,soltero(a),superior universitaria incompleta,342056,260000008,15,Contabilidad,Pontificia Universidad Católica del Perú,Lima
2016,lima metropolitana,castellano,mujer,84,viudo(a),superior universitaria completa,112016,160000025,15,Educación Primaria,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,hombre,47,soltero(a),superior universitaria completa,411016,160000001,15,Biología,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,quechua,hombre,76,viudo(a),superior universitaria completa,112016,160000025,15,Educación Primaria,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,hombre,40,casado(a),superior universitaria completa,342056,160000001,15,Contabilidad,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,49,casado(a),superior universitaria completa,714016,160000021,15,Enfermería,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,hombre,29,casado(a),superior universitaria completa,322026,260000100,15,Periodismo,Universidad Jaime Bausate y Meza 1/,Lima
2016,lima metropolitana,castellano,mujer,26,casado(a),superior universitaria completa,713026,260000024,15,Odontología,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,hombre,50,separado(a),superior universitaria completa,521046,260000024,15,Ingeniería Industrial,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,hombre,44,casado(a),superior universitaria incompleta,521046,260000024,15,Ingeniería Industrial,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,hombre,48,casado(a),superior universitaria completa,331016,260000024,15,Administración,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,mujer,49,casado(a),superior universitaria completa,331016,260000024,15,Administración,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,mujer,20,soltero(a),superior universitaria incompleta,711016,260000008,15,Medicina,Pontificia Universidad Católica del Perú,Lima
2016,lima metropolitana,castellano,hombre,18,soltero(a),superior universitaria incompleta,335116,260000019,15,Negocios Internacionales   2/,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,76,divorciado(a),superior universitaria completa,611116,160000031,14,Ingeniería Agronómica,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2016,lima metropolitana,castellano,hombre,30,casado(a),superior universitaria completa,332076,260000024,15,Administración en Turismo y Hotelería    2/,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,mujer,31,casado(a),superior universitaria completa,342056,260000024,15,Contabilidad,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,hombre,65,casado(a),post-grado universitario,341016,260000019,15,Ciencias Económicas,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,hombre,26,soltero(a),superior universitaria incompleta,533026,160000006,15,Arquitectura,Universidad Nacional de Ingeniería,Lima
2016,lima metropolitana,castellano,mujer,30,conviviente,superior universitaria completa,713026,260000059,15,Odontología,Universidad Alas Peruanas,Lima
2016,lima metropolitana,castellano,hombre,71,casado(a),superior universitaria completa,11036,160000001,15,Ciencias Administrativas Marítimas (Marina),Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,33,soltero(a),superior universitaria completa,511026,260000020,15,Ingeniería de Sistemas,Universidad Femenina del Sagrado Corazón,Lima
2016,lima metropolitana,castellano,hombre,63,separado(a),superior universitaria completa,351016,260000024,-1,Derecho,Universidad Inca Garcilaso de la Vega,
2016,lima metropolitana,castellano,hombre,61,casado(a),superior universitaria completa,341026,160000001,15,Economía,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,58,casado(a),superior universitaria completa,121016,260000024,-1,Educación Secundaria,Universidad Inca Garcilaso de la Vega,
2016,lima metropolitana,castellano,hombre,55,soltero(a),superior universitaria completa,342056,260000072,-1,Contabilidad,Universidad Particular Señor de Sipán S.A.C.,
2016,lima metropolitana,castellano,hombre,24,soltero(a),superior universitaria incompleta,521046,260000065,-1,Ingeniería Industrial,Universidad Tecnológica del Perú,
2016,lima metropolitana,castellano,mujer,21,soltero(a),superior universitaria incompleta,533026,260000108,-1,Arquitectura,Universidad de Ciencias y Artes de América Latina,
2016,lima metropolitana,castellano,mujer,26,soltero(a),superior universitaria completa,335026,260000019,15,Administración de Negocios Internacionales   1/,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,hombre,23,soltero(a),superior universitaria incompleta,331036,260000019,-1,Administración de Empresas,Universidad de San Martín de Porres,
2016,lima metropolitana,castellano,hombre,41,casado(a),superior universitaria completa,713026,260000024,15,Odontología,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,mujer,45,casado(a),superior universitaria completa,111026,160000003,8,Educación Inicial,Universidad Nacional de San Antonio Abad del Cusco,Cusco
2016,lima metropolitana,castellano,mujer,46,soltero(a),superior universitaria completa,111016,160000025,-1,"Educación Básica, Inicial y Primaria",Universidad Nacional de Educación E.G.V.,
2016,lima metropolitana,castellano,hombre,47,soltero(a),superior universitaria completa,313016,160000001,-1,Psicología,Universidad Nacional Mayor de San Marcos,
2016,lima metropolitana,castellano,hombre,33,soltero(a),superior universitaria incompleta,331016,260000055,13,Administración,Universidad Particular del Norte,La Libertad
2016,lima metropolitana,castellano,mujer,24,soltero(a),superior universitaria incompleta,332076,260000083,-1,Administración en Turismo y Hotelería    2/,Universidad Particular Telesup S.A.C.,
2016,lima metropolitana,castellano,mujer,26,soltero(a),superior universitaria completa,331016,160000001,15,Administración,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,23,soltero(a),superior universitaria incompleta,313016,160000021,15,Psicología,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,hombre,59,casado(a),superior universitaria completa,121016,160000025,15,Educación Secundaria,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,mujer,60,casado(a),superior universitaria completa,422026,160000010,12,Ingeniería Química,Universidad Nacional del Centro del Perú,Junín
2016,lima metropolitana,castellano,hombre,29,soltero(a),superior universitaria incompleta,521046,260000059,15,Ingeniería Industrial,Universidad Alas Peruanas,Lima
2016,lima metropolitana,castellano,mujer,40,conviviente,superior universitaria incompleta,313016,160000021,15,Psicología,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,hombre,32,soltero(a),superior universitaria incompleta,521046,260000055,13,Ingeniería Industrial,Universidad Particular del Norte,La Libertad
2016,lima metropolitana,castellano,mujer,49,soltero(a),superior universitaria completa,342056,260000019,15,Contabilidad,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,hombre,60,casado(a),superior universitaria completa,111016,160000025,15,"Educación Básica, Inicial y Primaria",Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,hombre,19,soltero(a),superior universitaria incompleta,342056,260000018,15,Contabilidad,Universidad de Lima,Lima
2016,lima metropolitana,castellano,hombre,33,soltero(a),superior universitaria completa,342056,160000001,15,Contabilidad,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,hombre,50,casado(a),superior universitaria completa,524046,160000001,15,Ingeniería Eléctrica y Electrónica,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,19,soltero(a),superior universitaria incompleta,221036,170326108,15,Artes  Escénicas,Educación Superior Artística - ESFA Bellas Artes Del Peru,Lima
2016,lima metropolitana,castellano,mujer,25,soltero(a),superior universitaria completa,332036,260000059,15,Administración de Negocios Turísticos y Hoteleros,Universidad Alas Peruanas,Lima
2016,lima metropolitana,castellano,hombre,19,soltero(a),superior universitaria incompleta,711016,160000021,15,Medicina,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,hombre,33,separado(a),superior universitaria completa,332276,999999999,99,Turismo,,
2016,lima metropolitana,castellano,hombre,40,conviviente,superior universitaria completa,342056,260000024,15,Contabilidad,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,mujer,30,soltero(a),superior universitaria completa,331016,260000057,15,Administración,Universidad Particular San Ignacio de Loyola,Lima
2016,lima metropolitana,castellano,mujer,23,soltero(a),superior universitaria completa,714016,160000027,15,Enfermería,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,mujer,23,soltero(a),superior universitaria completa,714016,160000027,15,Enfermería,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,hombre,66,casado(a),superior universitaria completa,341026,260000019,15,Economía,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,hombre,33,casado(a),superior universitaria completa,533026,160000021,15,Arquitectura,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,mujer,27,separado(a),superior universitaria completa,313016,260000059,15,Psicología,Universidad Alas Peruanas,Lima
2016,lima metropolitana,castellano,hombre,31,divorciado(a),superior universitaria incompleta,524046,260000030,15,Ingeniería Eléctrica y Electrónica,Universidad Ricardo Palma,Lima
2016,lima metropolitana,castellano,mujer,25,soltero(a),superior universitaria incompleta,313016,260000037,12,Psicología,Universidad Peruana Los Andes,Junín
2016,lima metropolitana,portugués,mujer,57,separado(a),superior universitaria incompleta,342056,160000027,15,Contabilidad,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,mujer,29,soltero(a),superior universitaria completa,421016,160000001,15,Ciencias Físico Matemática   1/,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,43,soltero(a),superior universitaria completa,522036,160000027,15,Ingeniería de Industrias Alimentarias    2/,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,hombre,86,casado(a),post-grado universitario,331036,160000021,15,Administración de Empresas,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,hombre,20,soltero(a),superior universitaria incompleta,333096,-1,-1,Marketing y Negocios Internacionales,,
2016,lima metropolitana,castellano,hombre,33,conviviente,superior universitaria completa,525016,160000021,15,Ingeniería Electrónica,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,mujer,24,soltero(a),superior universitaria completa,422036,260000092,15,Química,Universidad Peruana Simón Bolivar,Lima
2016,lima metropolitana,castellano,mujer,32,separado(a),superior universitaria completa,521046,160000001,15,Ingeniería Industrial,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,18,soltero(a),superior universitaria incompleta,331226,260000054,15,Ingeniería en Gestión Empresarial   2/,Universidad Peruana de Ciencias Aplicadas,Lima
2016,lima metropolitana,quechua,hombre,47,casado(a),superior universitaria incompleta,342056,160000031,14,Contabilidad,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2016,lima metropolitana,castellano,mujer,23,soltero(a),superior universitaria completa,131056,260000059,15,Educación Física y Deportes,Universidad Alas Peruanas,Lima
2016,lima metropolitana,castellano,mujer,58,separado(a),superior universitaria completa,714016,160000027,15,Enfermería,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,mujer,34,soltero(a),superior universitaria completa,111026,-1,-1,Educación Inicial,,
2016,lima metropolitana,castellano,mujer,32,soltero(a),superior universitaria incompleta,342106,260000037,12,Contabilidad y Finanzas,Universidad Peruana Los Andes,Junín
2016,lima metropolitana,castellano,mujer,22,soltero(a),superior universitaria incompleta,522026,160000027,15,Ingeniería Alimentaria    1/,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,hombre,22,soltero(a),superior universitaria incompleta,321026,260000052,13,Ciencias de la Comunicación,Universidad Particular César Vallejo,La Libertad
2016,lima metropolitana,castellano,mujer,47,casado(a),superior universitaria completa,111026,160000021,15,Educación Inicial,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,mujer,20,soltero(a),superior universitaria incompleta,331016,160000027,15,Administración,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,hombre,44,casado(a),superior universitaria completa,342046,160000001,15,Ciencias Contables y Financieras,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,54,soltero(a),superior universitaria completa,111026,160000025,15,Educación Inicial,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,mujer,51,soltero(a),superior universitaria completa,112016,160000025,15,Educación Primaria,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,mujer,47,conviviente,superior universitaria incompleta,313016,160000001,15,Psicología,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,20,soltero(a),superior universitaria incompleta,341026,160000021,15,Economía,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,hombre,31,conviviente,superior universitaria incompleta,112016,260000038,15,Educación Primaria,Universidad Peruana Unión,Lima
2016,lima metropolitana,castellano,hombre,68,casado(a),superior universitaria incompleta,331036,260000030,15,Administración de Empresas,Universidad Ricardo Palma,Lima
2016,lima metropolitana,castellano,mujer,37,soltero(a),superior universitaria completa,112016,260000024,15,Educación Primaria,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,mujer,28,casado(a),superior universitaria completa,717016,260000059,15,Obstetricia,Universidad Alas Peruanas,Lima
2016,lima metropolitana,castellano,hombre,60,casado(a),superior universitaria completa,351016,-1,-1,Derecho,,
2016,lima metropolitana,castellano,hombre,53,separado(a),superior universitaria completa,321036,260000019,15,Ciencias de la Comunicación Social   2/,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,hombre,38,separado(a),post-grado universitario,524026,160000001,-1,Ingeniería Eléctrica,Universidad Nacional Mayor de San Marcos,
2016,lima metropolitana,castellano,hombre,23,soltero(a),superior universitaria incompleta,224036,170326124,15,Música,Educación Superior Artística - ESFA Conservatorio Nacional De Musica,Lima
2016,lima metropolitana,castellano,mujer,52,casado(a),superior universitaria incompleta,351016,260000047,10,Derecho,Universidad de Huánuco,Huánuco
2016,lima metropolitana,castellano,mujer,18,soltero(a),superior universitaria incompleta,322026,260000100,15,Periodismo,Universidad Jaime Bausate y Meza 1/,Lima
2016,lima metropolitana,castellano,hombre,63,casado(a),superior universitaria completa,341026,260000019,15,Economía,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,28,soltero(a),superior universitaria incompleta,521046,260000018,15,Ingeniería Industrial,Universidad de Lima,Lima
2016,lima metropolitana,castellano,mujer,24,soltero(a),superior universitaria incompleta,342056,260000024,15,Contabilidad,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,mujer,19,soltero(a),superior universitaria incompleta,332106,260000059,15,Administración Hotelera,Universidad Alas Peruanas,Lima
2016,lima metropolitana,castellano,hombre,23,soltero(a),superior universitaria incompleta,521046,260000019,15,Ingeniería Industrial,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,49,separado(a),superior universitaria completa,522036,160000027,15,Ingeniería de Industrias Alimentarias    2/,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,hombre,58,conviviente,superior universitaria completa,351016,260000024,15,Derecho,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,mujer,18,soltero(a),superior universitaria incompleta,331036,260000113,15,Administración de Empresas,Universidad Peruana de Investigación y Negocios,Lima
2016,lima metropolitana,castellano,mujer,61,viudo(a),superior universitaria incompleta,342056,260000024,15,Contabilidad,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,mujer,35,soltero(a),post-grado universitario,342056,260000024,15,Contabilidad,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,hombre,30,soltero(a),post-grado universitario,331036,260000019,15,Administración de Empresas,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,21,soltero(a),superior universitaria incompleta,351016,260000052,13,Derecho,Universidad Particular César Vallejo,La Libertad
2016,lima metropolitana,castellano,hombre,65,casado(a),superior universitaria incompleta,331146,160000021,15,Ciencias Administrativas   1/,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,mujer,59,casado(a),superior universitaria incompleta,341026,260000018,15,Economía,Universidad de Lima,Lima
2016,lima metropolitana,castellano,mujer,35,separado(a),superior universitaria incompleta,511026,260000065,15,Ingeniería de Sistemas,Universidad Tecnológica del Perú,Lima
2016,lima metropolitana,castellano,mujer,61,viudo(a),superior universitaria completa,121186,160000025,-1,Educación Secundaria - Ciencias Sociales - Historia,Universidad Nacional de Educación E.G.V.,
2016,lima metropolitana,castellano,mujer,60,soltero(a),superior universitaria completa,714016,-1,-1,Enfermería,,
2016,lima metropolitana,castellano,hombre,68,casado(a),superior universitaria completa,511026,260000018,15,Ingeniería de Sistemas,Universidad de Lima,Lima
2016,lima metropolitana,castellano,hombre,27,soltero(a),superior universitaria completa,341026,260000008,15,Economía,Pontificia Universidad Católica del Perú,Lima
2016,lima metropolitana,castellano,mujer,66,viudo(a),superior universitaria completa,313016,160000001,15,Psicología,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,hombre,42,casado(a),superior universitaria incompleta,341026,160000027,15,Economía,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,mujer,50,casado(a),superior universitaria completa,311016,260000019,15,Sociología,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,hombre,59,soltero(a),superior universitaria completa,331036,260000024,15,Administración de Empresas,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,hombre,40,soltero(a),superior universitaria incompleta,313016,260000024,15,Psicología,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,mujer,44,separado(a),superior universitaria completa,141016,999999999,99,"Audición, Lenguaje y Aprendizaje",,
2016,lima metropolitana,castellano,hombre,69,casado(a),superior universitaria completa,331016,999999999,99,Administración,,
2016,lima metropolitana,castellano,mujer,69,casado(a),superior universitaria completa,331016,260000070,6,Administración,Universidad Particular Antonio Guillermo Urrelo,Cajamarca
2016,lima metropolitana,castellano,hombre,28,soltero(a),superior universitaria incompleta,332336,260000024,15,Turismo y Hotelería,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,hombre,51,casado(a),post-grado universitario,713026,260000019,15,Odontología,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,52,casado(a),superior universitaria completa,121016,260000024,15,Educación Secundaria,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,hombre,24,soltero(a),superior universitaria completa,342056,160000027,15,Contabilidad,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,hombre,38,soltero(a),superior universitaria incompleta,331016,260000030,15,Administración,Universidad Ricardo Palma,Lima
2016,lima metropolitana,castellano,mujer,31,conviviente,superior universitaria completa,331016,260000057,15,Administración,Universidad Particular San Ignacio de Loyola,Lima
2016,lima metropolitana,castellano,hombre,30,soltero(a),superior universitaria completa,511026,260000052,13,Ingeniería de Sistemas,Universidad Particular César Vallejo,La Libertad
2016,lima metropolitana,castellano,mujer,50,casado(a),superior universitaria completa,351016,-1,-1,Derecho,,
2016,lima metropolitana,castellano,hombre,22,soltero(a),superior universitaria incompleta,716036,160000001,15,Toxicología,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,27,soltero(a),superior universitaria completa,714016,260000044,14,Enfermería,Universidad Particular de Chiclayo,Lambayeque
2016,lima metropolitana,castellano,hombre,35,soltero(a),superior universitaria incompleta,524026,160000027,15,Ingeniería Eléctrica,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,hombre,34,soltero(a),superior universitaria completa,526046,160000001,15,Ingeniería Mecánica de Fluidos,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,hombre,31,soltero(a),superior universitaria completa,411076,160000001,15,Ciencias Biológicas,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,29,soltero(a),superior universitaria completa,713026,160000001,15,Odontología,Universidad Nacional Mayor de San Marcos,Lima
