ANIO,UBIGEO,DOMINIO_G,ID_SEXO,EDAD,ID_ESTADO_CIVIL,COD_IDIOMA,COD_GRADO_ESTUDIOS,COD_CARRERA_UNI,COD_CENTRO_ESTUDIOS,COD_DEPARTAMENTO,NOM_DOMINIO_G,NOM_ESTADO_CIVIL,NOM_IDIOMA,NOM_GRADO_ESTUDIOS,NOM_CARRERA_UNI,NOM_CENTRO_ESTUDIOS,NOM_DEPARTAMENTO,SEXO
2019,180101,3,2,62,2,4,10,112016,160000005,4,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Universidad Nacional de San Agustín,Arequipa,Mujer
2019,180101,3,2,25,6,4,9,342056,260000048,18,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Universidad José Carlos Mariátegui,Moquegua,Mujer
2019,180101,3,2,30,1,4,10,714016,260000048,18,Costa Sur,Conviviente,Castellano,Superior Universitaria Completa,Enfermería,Universidad José Carlos Mariátegui,Moquegua,Mujer
2019,180101,3,1,34,1,4,10,526036,160000032,23,Costa Sur,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería Mecánica,Universidad Nacional Jorge Basadre Grohmann,Tacna,Hombre
2019,180101,3,2,19,6,4,9,333026,260000048,18,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Administración y Marketing Estratégico,Universidad José Carlos Mariátegui,Moquegua,Mujer
2019,180101,3,1,26,1,4,10,594056,260000048,18,Costa Sur,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería Ambiental,Universidad José Carlos Mariátegui,Moquegua,Hombre
2019,180101,3,2,21,6,1,9,351016,260000048,18,Costa Sur,Soltero,Quechua,Superior Universitaria Incompleta,Derecho,Universidad José Carlos Mariátegui,Moquegua,Mujer
2019,180101,3,2,37,1,4,10,342056,260000048,18,Costa Sur,Conviviente,Castellano,Superior Universitaria Completa,Contabilidad,Universidad José Carlos Mariátegui,Moquegua,Mujer
2019,180101,3,1,41,1,4,10,531016,260000043,23,Costa Sur,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería Civil,Universidad P. de Tacna,Tacna,Hombre
2019,180101,3,1,21,6,4,9,336046,160000095,18,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Gestión Pública y Desarrollo Social,Universidad Nacional de Moquegua,Moquegua,Hombre
2019,180101,3,2,17,6,4,9,342056,260000048,18,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Universidad José Carlos Mariátegui,Moquegua,Mujer
2019,180102,6,1,21,6,4,9,511026,260000048,18,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Universidad José Carlos Mariátegui,Moquegua,Hombre
2019,180301,3,1,55,2,4,10,331016,160000005,4,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Administración,Universidad Nacional de San Agustín,Arequipa,Hombre
2019,180301,3,2,18,6,4,9,313016,260000048,18,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Psicología,Universidad José Carlos Mariátegui,Moquegua,Mujer
2019,180301,3,2,54,2,4,11,717016,260000015,4,Costa Sur,Casado,Castellano,Maestria/doctorado,Obstetricia,Universidad Católica de Santa María,Arequipa,Mujer
2019,180301,3,1,57,2,4,10,591026,160000032,23,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Ingeniería Pesquera,Universidad Nacional Jorge Basadre Grohmann,Tacna,Hombre
2019,180301,3,2,54,2,4,10,342056,260000048,18,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Contabilidad,Universidad José Carlos Mariátegui,Moquegua,Mujer
2019,180301,3,2,23,2,4,10,521046,260000059,15,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Ingeniería Industrial,Universidad Alas Peruanas,Lima,Mujer
2019,180301,3,1,33,2,4,10,521046,-1,98,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Ingeniería Industrial,,,Hombre
2019,180301,3,2,50,5,4,9,213036,160000005,4,Costa Sur,Separado,Castellano,Superior Universitaria Incompleta,Literatura,Universidad Nacional de San Agustín,Arequipa,Mujer
2019,180301,3,2,52,5,4,10,121016,160000005,4,Costa Sur,Separado,Castellano,Superior Universitaria Completa,Educación Secundaria,Universidad Nacional de San Agustín,Arequipa,Mujer
2019,180301,3,1,46,6,4,11,331036,-1,23,Costa Sur,Soltero,Castellano,Maestria/doctorado,Administración de Empresas,,Tacna,Hombre
2019,180301,3,1,58,2,4,10,422026,160000001,15,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Ingeniería Química,Universidad Nacional Mayor de San Marcos,Lima,Hombre
2019,180301,3,1,32,6,4,10,342056,260000048,18,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Universidad José Carlos Mariátegui,Moquegua,Hombre
2019,180301,3,1,64,2,4,10,342056,160000005,4,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Nacional de San Agustín,Arequipa,Hombre
2019,180301,3,2,27,6,4,10,714016,260000048,18,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Enfermería,Universidad José Carlos Mariátegui,Moquegua,Mujer
2019,180301,3,2,25,6,4,9,714016,260000048,18,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Universidad José Carlos Mariátegui,Moquegua,Mujer
2019,190113,5,2,27,6,4,9,351016,260000047,10,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Universidad de Huánuco,Huánuco,Mujer
2019,190113,5,2,22,6,4,9,527056,160000026,19,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Metalúrgica    1/,Universidad Nacional Daniel Alcídes Carrión,Pasco,Mujer
2019,190113,5,1,45,2,4,10,714016,160000026,19,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Enfermería,Universidad Nacional Daniel Alcídes Carrión,Pasco,Hombre
2019,190113,5,2,41,2,4,10,714016,160000026,19,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Enfermería,Universidad Nacional Daniel Alcídes Carrión,Pasco,Mujer
2019,190113,5,1,56,2,4,11,213046,160000026,19,Sierra Centro,Casado,Castellano,Maestria/doctorado,Literatura y Lingüística 1/,Universidad Nacional Daniel Alcídes Carrión,Pasco,Hombre
2019,190113,5,2,55,2,4,11,112016,160000026,19,Sierra Centro,Casado,Castellano,Maestria/doctorado,Educación Primaria,Universidad Nacional Daniel Alcídes Carrión,Pasco,Mujer
2019,190113,5,2,34,6,4,10,112016,160000026,19,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Educación Primaria,Universidad Nacional Daniel Alcídes Carrión,Pasco,Mujer
2019,190113,5,1,28,6,4,10,531016,160000026,19,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Civil,Universidad Nacional Daniel Alcídes Carrión,Pasco,Hombre
2019,190113,5,1,47,1,4,10,121506,160000026,19,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Educación Secundaria - Matemática y Física,Universidad Nacional Daniel Alcídes Carrión,Pasco,Hombre
2019,190101,5,2,23,6,4,10,714016,160000026,19,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Enfermería,Universidad Nacional Daniel Alcídes Carrión,Pasco,Mujer
2019,190101,5,1,17,6,4,9,161036,160000026,19,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Construcción Civil,Universidad Nacional Daniel Alcídes Carrión,Pasco,Hombre
2019,190101,5,1,23,6,4,9,594056,160000026,19,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Ambiental,Universidad Nacional Daniel Alcídes Carrión,Pasco,Hombre
2019,190101,5,1,44,2,4,10,342056,160000026,19,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Nacional Daniel Alcídes Carrión,Pasco,Hombre
2019,190101,5,2,24,6,4,9,121366,160000026,19,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Educación Secundaria - Inglés,Universidad Nacional Daniel Alcídes Carrión,Pasco,Mujer
2019,190101,5,1,22,6,4,9,527056,160000026,19,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Metalúrgica    1/,Universidad Nacional Daniel Alcídes Carrión,Pasco,Hombre
2019,190101,5,2,20,6,4,9,112016,160000026,19,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Educación Primaria,Universidad Nacional Daniel Alcídes Carrión,Pasco,Mujer
2019,190101,5,1,31,6,4,10,321026,160000026,19,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ciencias de la Comunicación,Universidad Nacional Daniel Alcídes Carrión,Pasco,Hombre
2019,190201,5,2,32,1,4,10,112016,160000026,19,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Educación Primaria,Universidad Nacional Daniel Alcídes Carrión,Pasco,Mujer
2019,190201,5,1,46,2,4,11,112016,160000026,19,Sierra Centro,Casado,Castellano,Maestria/doctorado,Educación Primaria,Universidad Nacional Daniel Alcídes Carrión,Pasco,Hombre
2019,190201,5,2,45,2,4,11,112016,160000026,19,Sierra Centro,Casado,Castellano,Maestria/doctorado,Educación Primaria,Universidad Nacional Daniel Alcídes Carrión,Pasco,Mujer
2019,190201,5,2,17,6,4,9,521026,260000065,15,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Higiene y Seguridad Industrial,Universidad Tecnológica del Perú,Lima,Mujer
2019,190112,5,1,49,1,4,9,331036,160000026,19,Sierra Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Universidad Nacional Daniel Alcídes Carrión,Pasco,Hombre
2019,190107,5,1,22,6,4,9,531016,160000026,19,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Universidad Nacional Daniel Alcídes Carrión,Pasco,Hombre
2019,190307,7,2,22,5,4,10,717016,160000026,19,Selva,Separado,Castellano,Superior Universitaria Completa,Obstetricia,Universidad Nacional Daniel Alcídes Carrión,Pasco,Mujer
2019,190109,5,2,20,6,1,9,112016,160000026,19,Sierra Centro,Soltero,Quechua,Superior Universitaria Incompleta,Educación Primaria,Universidad Nacional Daniel Alcídes Carrión,Pasco,Mujer
2019,190109,5,1,18,6,4,9,121116,160000026,19,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,"Educación Secundaria - Ciencias Matemáticas, Físicas e Informática",Universidad Nacional Daniel Alcídes Carrión,Pasco,Hombre
2019,190107,5,1,22,6,4,9,531016,260000059,15,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Universidad Alas Peruanas,Lima,Hombre
2019,200101,1,1,36,5,4,9,331036,260000059,15,Costa Norte,Separado,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Universidad Alas Peruanas,Lima,Hombre
2019,200101,1,2,38,1,4,10,351016,260000024,15,Costa Norte,Conviviente,Castellano,Superior Universitaria Completa,Derecho,Universidad Inca Garcilaso de la Vega,Lima,Mujer
2019,200101,1,1,18,6,4,9,521046,260000052,13,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Universidad Particular César Vallejo,La Libertad,Hombre
2019,200101,1,2,28,6,4,9,331036,160000013,20,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Universidad Nacional de Piura,Piura,Mujer
2019,200101,1,1,18,6,4,9,342056,160000013,20,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Universidad Nacional de Piura,Piura,Hombre
2019,200101,1,2,20,6,4,9,521046,160000013,20,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Universidad Nacional de Piura,Piura,Mujer
2019,200101,1,2,35,6,4,10,121016,-1,-1,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Educación Secundaria,,,Mujer
2019,200101,1,1,24,6,4,10,511026,160000013,20,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Universidad Nacional de Piura,Piura,Hombre
2019,200101,1,1,32,2,4,10,351016,160000004,13,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Derecho,Universidad Nacional de Trujillo,La Libertad,Hombre
2019,200101,1,2,28,2,4,9,351016,260000024,15,Costa Norte,Casado,Castellano,Superior Universitaria Incompleta,Derecho,Universidad Inca Garcilaso de la Vega,Lima,Mujer
2019,200101,1,1,23,6,4,10,611016,160000013,20,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Agronomía,Universidad Nacional de Piura,Piura,Hombre
2019,200101,1,2,20,6,4,9,351056,160000013,20,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Universidad Nacional de Piura,Piura,Mujer
2019,200101,1,2,52,5,4,10,342056,260000053,2,Costa Norte,Separado,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Católica Los Ángeles de Chimbote,Ancash,Mujer
2019,200101,1,2,23,6,4,10,321026,160000013,20,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Ciencias de la Comunicación,Universidad Nacional de Piura,Piura,Mujer
2019,200101,1,2,45,6,4,10,342046,160000013,20,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Ciencias Contables y Financieras,Universidad Nacional de Piura,Piura,Mujer
2019,200101,1,1,39,6,4,11,611016,160000013,20,Costa Norte,Soltero,Castellano,Maestria/doctorado,Agronomía,Universidad Nacional de Piura,Piura,Hombre
2019,200101,1,1,38,2,4,10,121426,260000029,20,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria - Lengua y Literatura,Universidad de Piura,Piura,Hombre
2019,200101,1,2,40,2,4,9,531016,260000029,20,Costa Norte,Casado,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Universidad de Piura,Piura,Mujer
2019,200101,1,2,32,2,4,10,717016,260000053,2,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Obstetricia,Universidad Católica Los Ángeles de Chimbote,Ancash,Mujer
2019,200101,1,2,27,6,4,10,313016,260000052,13,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Psicología,Universidad Particular César Vallejo,La Libertad,Mujer
2019,200101,1,1,21,6,4,10,533026,260000046,13,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Arquitectura,Universidad P. Antenor Orrego,La Libertad,Hombre
2019,200101,1,1,54,2,4,10,521046,160000013,20,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Ingeniería Industrial,Universidad Nacional de Piura,Piura,Hombre
2019,200101,1,2,23,6,4,10,533116,260000046,13,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,"Arquitectura, Urbanismo y Artes",Universidad P. Antenor Orrego,La Libertad,Mujer
2019,200101,1,1,20,6,4,9,351016,260000029,20,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Universidad de Piura,Piura,Hombre
2019,200104,1,1,27,6,4,9,531016,260000053,2,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Universidad Católica Los Ángeles de Chimbote,Ancash,Hombre
2019,200104,1,2,28,6,4,10,351056,260000053,2,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Derecho y Ciencias Políticas   1/,Universidad Católica Los Ángeles de Chimbote,Ancash,Mujer
2019,200104,1,2,22,6,4,9,714016,160000013,20,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Universidad Nacional de Piura,Piura,Mujer
2019,200104,1,2,26,6,4,9,715056,260000045,2,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Tecnología Médica,Universidad San Pedro,Ancash,Mujer
2019,200104,1,1,19,6,4,9,531016,260000052,13,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Universidad Particular César Vallejo,La Libertad,Hombre
2019,200104,1,2,25,5,4,10,331036,160000013,20,Costa Norte,Separado,Castellano,Superior Universitaria Completa,Administración de Empresas,Universidad Nacional de Piura,Piura,Mujer
2019,200104,1,2,45,5,4,10,716026,260000053,2,Costa Norte,Separado,Castellano,Superior Universitaria Completa,Farmacia y Bioquímica,Universidad Católica Los Ángeles de Chimbote,Ancash,Mujer
2019,200504,1,1,30,6,4,9,511026,260000052,13,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Universidad Particular César Vallejo,La Libertad,Hombre
2019,200602,1,2,30,2,4,9,717016,260000053,2,Costa Norte,Casado,Castellano,Superior Universitaria Incompleta,Obstetricia,Universidad Católica Los Ángeles de Chimbote,Ancash,Mujer
2019,200602,1,2,18,6,4,9,521046,260000046,13,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Universidad P. Antenor Orrego,La Libertad,Mujer
2019,200601,1,1,25,6,4,9,523026,160000122,20,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Agroindustrial,Universidad Nacional de Frontera,Piura,Hombre
2019,200601,1,1,22,6,4,9,594056,160000122,20,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Ambiental,Universidad Nacional de Frontera,Piura,Hombre
2019,200605,1,1,29,1,4,10,611116,260000045,2,Costa Norte,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería Agronómica,Universidad San Pedro,Ancash,Hombre
2019,200110,1,1,43,6,4,10,112016,-1,20,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Educación Primaria,,Piura,Hombre
2019,200110,1,2,30,6,4,10,213016,160000013,20,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Comunicación Lingüística y Literatura,Universidad Nacional de Piura,Piura,Mujer
2019,200110,1,2,28,6,4,9,313016,260000053,2,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Psicología,Universidad Católica Los Ángeles de Chimbote,Ancash,Mujer
2019,200110,1,1,28,6,4,10,342056,260000053,2,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Católica Los Ángeles de Chimbote,Ancash,Hombre
2019,200110,1,1,18,6,4,9,533026,260000046,13,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Arquitectura,Universidad P. Antenor Orrego,La Libertad,Hombre
2019,200109,1,2,65,6,4,10,111026,160000021,15,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Educación Inicial,Universidad Nacional Federico Villarreal,Lima,Mujer
2019,200109,1,1,54,2,4,11,331036,260000029,20,Costa Norte,Casado,Castellano,Maestria/doctorado,Administración de Empresas,Universidad de Piura,Piura,Hombre
2019,200109,1,2,50,2,4,10,151036,160000013,20,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Educación Artística - Artes Plásticas,Universidad Nacional de Piura,Piura,Mujer
2019,200109,1,2,23,6,4,9,533096,260000029,20,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Arquitectura y Urbanismo,Universidad de Piura,Piura,Mujer
2019,200109,1,2,20,6,4,9,313016,260000052,13,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Psicología,Universidad Particular César Vallejo,La Libertad,Mujer
2019,200109,1,2,33,1,4,10,111026,160000013,20,Costa Norte,Conviviente,Castellano,Superior Universitaria Completa,Educación Inicial,Universidad Nacional de Piura,Piura,Mujer
2019,200109,1,1,37,1,4,11,527036,160000013,20,Costa Norte,Conviviente,Castellano,Maestria/doctorado,Ingeniería de Petróleo,Universidad Nacional de Piura,Piura,Hombre
2019,200109,1,1,35,1,4,9,531016,260000046,13,Costa Norte,Conviviente,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Universidad P. Antenor Orrego,La Libertad,Hombre
2019,200109,1,2,45,6,4,9,111026,260000053,2,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Educación Inicial,Universidad Católica Los Ángeles de Chimbote,Ancash,Mujer
2019,200804,1,2,19,6,4,9,533026,260000029,20,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Arquitectura,Universidad de Piura,Piura,Mujer
2019,200804,1,2,18,6,4,9,521046,260000052,13,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Universidad Particular César Vallejo,La Libertad,Mujer
2019,200804,1,1,29,6,4,9,714016,260000045,2,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Universidad San Pedro,Ancash,Hombre
2019,210101,6,2,29,6,4,10,311016,160000012,21,Sierra Sur,Soltero,Castellano,Superior Universitaria Completa,Sociología,Universidad Nacional del Altiplano,Puno,Mujer
2019,210101,6,1,33,1,4,10,525016,160000012,21,Sierra Sur,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería Electrónica,Universidad Nacional del Altiplano,Puno,Hombre
2019,210101,6,1,58,3,4,11,341116,160000012,21,Sierra Sur,Viudo,Castellano,Maestria/doctorado,Ingeniería Económica,Universidad Nacional del Altiplano,Puno,Hombre
2019,210101,6,1,27,6,4,10,533026,160000012,21,Sierra Sur,Soltero,Castellano,Superior Universitaria Completa,Arquitectura,Universidad Nacional del Altiplano,Puno,Hombre
2019,210101,6,2,25,6,4,10,341116,160000012,21,Sierra Sur,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Económica,Universidad Nacional del Altiplano,Puno,Mujer
2019,210101,6,1,22,6,4,9,521046,260000043,23,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Universidad P. de Tacna,Tacna,Hombre
2019,210101,6,1,34,1,4,9,342056,260000036,21,Sierra Sur,Conviviente,Castellano,Superior Universitaria Incompleta,Contabilidad,Universidad Andina Néstor Cáceres Velásquez,Puno,Hombre
2019,210101,6,1,26,6,2,9,531016,260000059,15,Sierra Sur,Soltero,Aimara,Superior Universitaria Incompleta,Ingeniería Civil,Universidad Alas Peruanas,Lima,Hombre
2019,210101,6,1,45,2,4,10,711026,-1,98,Sierra Sur,Casado,Castellano,Superior Universitaria Completa,Medicina Humana,,,Hombre
2019,210101,6,2,36,2,6,10,714016,260000038,15,Sierra Sur,Casado,Portugués,Superior Universitaria Completa,Enfermería,Universidad Peruana Unión,Lima,Mujer
2019,210101,6,1,42,2,4,10,121016,-1,98,Sierra Sur,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,,,Hombre
2019,210101,6,1,51,2,2,11,423016,160000012,21,Sierra Sur,Casado,Aimara,Maestria/doctorado,Geología,Universidad Nacional del Altiplano,Puno,Hombre
2019,210101,6,2,41,2,4,10,112016,260000053,2,Sierra Sur,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Universidad Católica Los Ángeles de Chimbote,Ancash,Mujer
2019,210101,6,2,19,6,4,9,531016,260000036,21,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Universidad Andina Néstor Cáceres Velásquez,Puno,Mujer
2019,210101,6,1,54,2,2,10,342056,160000012,21,Sierra Sur,Casado,Aimara,Superior Universitaria Completa,Contabilidad,Universidad Nacional del Altiplano,Puno,Hombre
2019,210101,6,2,24,6,4,9,342056,260000091,21,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Universidad Particular San Carlos,Puno,Mujer
2019,210101,6,2,20,6,4,9,211016,160000012,21,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Antropología,Universidad Nacional del Altiplano,Puno,Mujer
2019,211101,6,2,25,6,2,10,717016,260000036,21,Sierra Sur,Soltero,Aimara,Superior Universitaria Completa,Obstetricia,Universidad Andina Néstor Cáceres Velásquez,Puno,Mujer
2019,211101,6,1,20,6,2,9,532026,260000036,21,Sierra Sur,Soltero,Aimara,Superior Universitaria Incompleta,Ingeniería Sanitaria y Ambiental,Universidad Andina Néstor Cáceres Velásquez,Puno,Hombre
2019,211101,6,2,18,6,2,9,342056,260000038,15,Sierra Sur,Soltero,Aimara,Superior Universitaria Incompleta,Contabilidad,Universidad Peruana Unión,Lima,Mujer
2019,211101,6,1,37,1,1,10,432046,160000012,21,Sierra Sur,Conviviente,Quechua,Superior Universitaria Completa,Ingeniería Estadística e Informática,Universidad Nacional del Altiplano,Puno,Hombre
2019,211101,6,2,47,1,4,9,717016,260000036,21,Sierra Sur,Conviviente,Castellano,Superior Universitaria Incompleta,Obstetricia,Universidad Andina Néstor Cáceres Velásquez,Puno,Mujer
2019,211101,6,1,48,1,4,9,521046,260000036,21,Sierra Sur,Conviviente,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Universidad Andina Néstor Cáceres Velásquez,Puno,Hombre
2019,211101,6,1,38,1,4,9,351056,260000036,21,Sierra Sur,Conviviente,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Universidad Andina Néstor Cáceres Velásquez,Puno,Hombre
2019,211101,6,2,50,6,1,11,111026,160000005,4,Sierra Sur,Soltero,Quechua,Maestria/doctorado,Educación Inicial,Universidad Nacional de San Agustín,Arequipa,Mujer
2019,211101,6,1,58,2,1,11,342056,260000036,21,Sierra Sur,Casado,Quechua,Maestria/doctorado,Contabilidad,Universidad Andina Néstor Cáceres Velásquez,Puno,Hombre
2019,211101,6,2,55,2,1,10,342056,260000036,21,Sierra Sur,Casado,Quechua,Superior Universitaria Completa,Contabilidad,Universidad Andina Néstor Cáceres Velásquez,Puno,Mujer
2019,211101,6,2,28,6,4,11,342056,160000005,4,Sierra Sur,Soltero,Castellano,Maestria/doctorado,Contabilidad,Universidad Nacional de San Agustín,Arequipa,Mujer
2019,211101,6,2,22,6,4,10,342056,160000005,4,Sierra Sur,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Nacional de San Agustín,Arequipa,Mujer
2019,210407,6,1,24,6,4,10,131016,160000012,-1,Sierra Sur,Soltero,Castellano,Superior Universitaria Completa,Educación Física,Universidad Nacional del Altiplano,,Hombre
2019,210212,6,2,21,6,1,9,714016,260000091,21,Sierra Sur,Soltero,Quechua,Superior Universitaria Incompleta,Enfermería,Universidad Particular San Carlos,Puno,Mujer
2019,210212,6,2,23,6,1,9,342056,260000038,15,Sierra Sur,Soltero,Quechua,Superior Universitaria Incompleta,Contabilidad,Universidad Peruana Unión,Lima,Mujer
2019,210210,6,1,33,5,1,9,342056,260000036,21,Sierra Sur,Separado,Quechua,Superior Universitaria Incompleta,Contabilidad,Universidad Andina Néstor Cáceres Velásquez,Puno,Hombre
2019,210705,6,1,43,2,1,10,511026,260000036,21,Sierra Sur,Casado,Quechua,Superior Universitaria Completa,Ingeniería de Sistemas,Universidad Andina Néstor Cáceres Velásquez,Puno,Hombre
2019,220101,7,1,33,5,4,10,612056,160000016,6,Selva,Separado,Castellano,Superior Universitaria Completa,Ingeniería Forestal,Universidad Nacional de Cajamarca,Cajamarca,Hombre
2019,220101,7,1,33,6,4,10,351016,260000044,14,Selva,Soltero,Castellano,Superior Universitaria Completa,Derecho,Universidad Particular de Chiclayo,Lambayeque,Hombre
2019,220101,7,2,50,2,4,11,121016,160000034,22,Selva,Casado,Castellano,Maestria/doctorado,Educación Secundaria,Universidad Nacional de San Martín,San Martín,Mujer
2019,220101,7,1,29,6,4,11,214016,160000034,22,Selva,Soltero,Castellano,Maestria/doctorado,Idiomas,Universidad Nacional de San Martín,San Martín,Hombre
2019,220101,7,1,21,6,4,9,532016,160000034,22,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Sanitaria,Universidad Nacional de San Martín,San Martín,Hombre
2019,220101,7,1,25,6,4,9,532016,160000034,22,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Sanitaria,Universidad Nacional de San Martín,San Martín,Hombre
2019,220804,7,1,24,1,4,9,531016,260000071,15,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Universidad Católica Sedes Sapientiae,Lima,Hombre
