ANIO,UBIGEO,DOMINIO_G,ID_SEXO,EDAD,ID_ESTADO_CIVIL,COD_IDIOMA,COD_GRADO_ESTUDIOS,COD_CARRERA_UNI,COD_CENTRO_ESTUDIOS,COD_DEPARTAMENTO,NOM_DOMINIO_G,NOM_ESTADO_CIVIL,NOM_IDIOMA,NOM_GRADO_ESTUDIOS,NOM_CARRERA_UNI,NOM_CENTRO_ESTUDIOS,NOM_DEPARTAMENTO,SEXO
2021,230102,3,1,31,1,4,10,351016,260000059,15,Costa Sur,Conviviente,Castellano,Superior Universitaria Completa,Derecho,Universidad Alas Peruanas,Lima,Hombre
2021,230110,3,1,38,2,4,10,531016,160000032,23,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Ingeniería Civil,Universidad Nacional Jorge Basadre Grohmann,Tacna,Hombre
2021,230110,3,2,39,2,4,10,121016,160000032,23,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2021,230102,3,2,22,6,4,9,522016,160000032,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Industrias Alimentarias,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2021,230102,3,1,40,1,4,10,342056,260000024,15,Costa Sur,Conviviente,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Inca Garcilaso de la Vega,Lima,Hombre
2021,230102,3,1,35,6,4,10,533026,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Arquitectura,Universidad P. de Tacna,Tacna,Hombre
2021,230104,3,1,37,6,4,10,321026,160000032,23,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Ciencias de la Comunicación,Universidad Nacional Jorge Basadre Grohmann,Tacna,Hombre
2021,230104,3,2,34,6,4,10,342056,160000032,23,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2021,230104,3,2,43,1,4,9,342046,160000032,23,Costa Sur,Conviviente,Castellano,Superior Universitaria Incompleta,Ciencias Contables y Financieras,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2021,230104,3,1,20,6,4,9,621016,160000032,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Medicina Veterinaria,Universidad Nacional Jorge Basadre Grohmann,Tacna,Hombre
2021,230101,3,1,26,1,2,10,335026,260000844,23,Costa Sur,Conviviente,Aimara,Superior Universitaria Completa,Administración de Negocios Internacionales   1/,"Escuela de Post Grado ""Neumann Business School""",Tacna,Hombre
2021,230101,3,2,29,6,4,10,331046,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Administración de Negocios,Universidad P. de Tacna,Tacna,Mujer
2021,230101,3,2,20,6,4,9,342046,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ciencias Contables y Financieras,Universidad P. de Tacna,Tacna,Mujer
2021,230101,3,2,28,6,4,9,713026,260000015,4,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Odontología,Universidad Católica de Santa María,Arequipa,Mujer
2021,230110,3,1,38,1,4,9,713026,160000032,23,Costa Sur,Conviviente,Castellano,Superior Universitaria Incompleta,Odontología,Universidad Nacional Jorge Basadre Grohmann,Tacna,Hombre
2021,230110,3,1,44,2,4,10,531016,260000043,23,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Ingeniería Civil,Universidad P. de Tacna,Tacna,Hombre
2021,230110,3,2,26,5,4,10,313036,260000059,15,Costa Sur,Separado,Castellano,Superior Universitaria Completa,Psicología Humana,Universidad Alas Peruanas,Lima,Mujer
2021,230302,3,2,42,6,4,10,342056,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Universidad P. de Tacna,Tacna,Mujer
2021,230302,3,2,23,6,4,9,423036,160000032,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Geología - Geotecnia,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2021,230302,3,1,50,6,4,10,351056,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Derecho y Ciencias Políticas   1/,Universidad P. de Tacna,Tacna,Hombre
2021,230109,3,2,53,2,4,10,511026,260000043,23,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Universidad P. de Tacna,Tacna,Mujer
2021,230109,3,1,68,2,4,10,531016,999999999,98,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Ingeniería Civil,,,Hombre
2021,230109,3,1,53,4,4,9,527016,160000032,23,Costa Sur,Divorciado,Castellano,Superior Universitaria Incompleta,Ingeniería de Minas,Universidad Nacional Jorge Basadre Grohmann,Tacna,Hombre
2021,230109,3,2,64,2,4,10,342056,160000032,99,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Nacional Jorge Basadre Grohmann,,Mujer
2021,230106,3,2,27,6,4,9,711026,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Medicina Humana,Universidad P. de Tacna,Tacna,Mujer
2021,230106,3,1,21,6,4,9,335116,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Negocios Internacionales   2/,Universidad P. de Tacna,Tacna,Hombre
2021,230106,3,1,38,1,4,10,522036,160000032,23,Costa Sur,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería de Industrias Alimentarias    2/,Universidad Nacional Jorge Basadre Grohmann,Tacna,Hombre
2021,230106,3,2,34,6,4,10,712056,260000038,15,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Nutrición Humana,Universidad Peruana Unión,Lima,Mujer
2021,230103,3,1,34,1,4,10,523026,260000043,23,Costa Sur,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería Agroindustrial,Universidad P. de Tacna,Tacna,Hombre
2021,230103,3,2,33,1,4,10,331036,160000032,99,Costa Sur,Conviviente,Castellano,Superior Universitaria Completa,Administración de Empresas,Universidad Nacional Jorge Basadre Grohmann,,Mujer
2021,240101,1,2,42,6,4,10,342056,160000041,24,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Nacional de Tumbes,Tumbes,Mujer
2021,240101,1,2,27,6,4,10,717016,160000041,24,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Obstetricia,Universidad Nacional de Tumbes,Tumbes,Mujer
2021,240101,1,2,20,6,4,9,313016,260000074,13,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Psicología,Universidad Católica de Trujillo Benedicto XVI,La Libertad,Mujer
2021,240101,1,1,24,6,4,9,351016,260000053,2,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Universidad Católica Los Ángeles de Chimbote,Ancash,Hombre
2021,240101,1,2,59,2,4,9,312026,160000021,15,Costa Norte,Casado,Castellano,Superior Universitaria Incompleta,Servicio Social,Universidad Nacional Federico Villarreal,Lima,Mujer
2021,240101,1,1,32,6,4,10,331016,160000041,24,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Administración,Universidad Nacional de Tumbes,Tumbes,Hombre
2021,240101,1,1,31,6,4,10,523026,160000041,24,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Agroindustrial,Universidad Nacional de Tumbes,Tumbes,Hombre
2021,240101,1,2,25,6,4,10,331036,160000041,24,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Administración de Empresas,Universidad Nacional de Tumbes,Tumbes,Mujer
2021,240101,1,1,49,1,4,10,611106,160000041,24,Costa Norte,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería Agrónoma,Universidad Nacional de Tumbes,Tumbes,Hombre
2021,240101,1,2,28,6,4,9,331036,260000053,2,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Universidad Católica Los Ángeles de Chimbote,Ancash,Mujer
2021,240101,1,1,53,2,4,10,331016,260000053,2,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Administración,Universidad Católica Los Ángeles de Chimbote,Ancash,Hombre
2021,240101,1,2,18,6,4,9,621036,160000041,24,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Medicina Veterinaria y Zootecnia,Universidad Nacional de Tumbes,Tumbes,Mujer
2021,240101,1,2,28,6,4,10,351016,260000052,13,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Derecho,Universidad Particular César Vallejo,La Libertad,Mujer
2021,240101,1,2,27,5,4,10,331016,160000041,24,Costa Norte,Separado,Castellano,Superior Universitaria Completa,Administración,Universidad Nacional de Tumbes,Tumbes,Mujer
2021,240102,1,1,32,1,4,10,611106,160000041,24,Costa Norte,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería Agrónoma,Universidad Nacional de Tumbes,Tumbes,Hombre
2021,240102,1,2,27,1,4,10,999999,999999999,98,Costa Norte,Conviviente,Castellano,Superior Universitaria Completa,,,,Mujer
2021,240102,1,1,48,4,4,10,351016,160000041,24,Costa Norte,Divorciado,Castellano,Superior Universitaria Completa,Derecho,Universidad Nacional de Tumbes,Tumbes,Hombre
2021,240102,1,1,69,2,4,10,531016,-1,-1,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Ingeniería Civil,,,Hombre
2021,240102,1,2,65,2,4,9,531016,999999999,98,Costa Norte,Casado,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,,,Mujer
2021,240102,1,2,55,2,4,9,312036,260000024,15,Costa Norte,Casado,Castellano,Superior Universitaria Incompleta,Trabajo Social,Universidad Inca Garcilaso de la Vega,Lima,Mujer
2021,250101,7,2,32,5,4,10,331036,160000035,25,Selva,Separado,Castellano,Superior Universitaria Completa,Administración de Empresas,Universidad Nacional de Ucayali,Ucayali,Mujer
2021,250101,7,2,24,6,4,10,342056,260000086,25,Selva,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Particular de Pucallpa S.A.C.,Ucayali,Mujer
2021,250101,7,1,42,4,4,10,612056,160000035,25,Selva,Divorciado,Castellano,Superior Universitaria Completa,Ingeniería Forestal,Universidad Nacional de Ucayali,Ucayali,Hombre
2021,250101,7,1,63,2,4,9,524046,260000030,15,Selva,Casado,Castellano,Superior Universitaria Incompleta,Ingeniería Eléctrica y Electrónica,Universidad Ricardo Palma,Lima,Hombre
2021,250101,7,1,26,6,4,9,351056,260000086,25,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Universidad Particular de Pucallpa S.A.C.,Ucayali,Hombre
2021,250101,7,2,22,6,4,9,351056,260000059,15,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Universidad Alas Peruanas,Lima,Mujer
2021,250105,7,1,33,1,4,9,121426,160000084,25,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Educación Secundaria - Lengua y Literatura,Universidad Nacional Intercultural de la Amazonía,Ucayali,Hombre
2021,250101,7,1,66,5,4,10,612056,160000011,16,Selva,Separado,Castellano,Superior Universitaria Completa,Ingeniería Forestal,Universidad Nacional de La Amazonía Peruana,Loreto,Hombre
2021,250101,7,1,46,4,4,9,342056,160000035,25,Selva,Divorciado,Castellano,Superior Universitaria Incompleta,Contabilidad,Universidad Nacional de Ucayali,Ucayali,Hombre
2021,250101,7,1,51,1,6,9,524046,999999999,98,Selva,Conviviente,Portugués,Superior Universitaria Incompleta,Ingeniería Eléctrica y Electrónica,,,Hombre
2021,10701,7,1,76,1,4,10,531016,160000016,6,Selva,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería Civil,Universidad Nacional de Cajamarca,Cajamarca,Hombre
2021,10701,7,2,66,1,4,9,522036,160000011,16,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Ingeniería de Industrias Alimentarias    2/,Universidad Nacional de La Amazonía Peruana,Loreto,Mujer
2021,10701,7,1,55,2,4,10,121496,160000031,14,Selva,Casado,Castellano,Superior Universitaria Completa,"Educación Secundaria - Matemática, Física e Informática",Universidad Nacional Pedro Ruíz Gallo,Lambayeque,Hombre
2021,10202,7,2,21,6,4,9,521046,260000065,15,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Industrial,Universidad Tecnológica del Perú,Lima,Mujer
2021,21801,2,2,21,6,4,9,111026,160000042,2,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Educación Inicial,Universidad Nacional del Santa,Ancash,Mujer
2021,21801,2,1,52,1,4,9,121016,260000045,2,Costa Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Educación Secundaria,Universidad San Pedro,Ancash,Hombre
2021,21801,2,2,51,1,4,10,717016,260000045,2,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Obstetricia,Universidad San Pedro,Ancash,Mujer
2021,21801,2,2,26,2,4,10,713026,260000053,2,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Odontología,Universidad Católica Los Ángeles de Chimbote,Ancash,Mujer
2021,21801,2,1,35,2,4,9,331036,260000053,2,Costa Centro,Casado,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Universidad Católica Los Ángeles de Chimbote,Ancash,Hombre
2021,21801,2,1,70,2,4,10,351016,260000053,2,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Derecho,Universidad Católica Los Ángeles de Chimbote,Ancash,Hombre
2021,21801,2,1,47,4,4,10,351016,260000045,2,Costa Centro,Divorciado,Castellano,Superior Universitaria Completa,Derecho,Universidad San Pedro,Ancash,Hombre
2021,21801,2,1,60,1,4,9,523026,260000052,13,Costa Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Ingeniería Agroindustrial,Universidad Particular César Vallejo,La Libertad,Hombre
2021,21801,2,2,60,1,4,10,313016,260000024,15,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Psicología,Universidad Inca Garcilaso de la Vega,Lima,Mujer
2021,21808,2,2,22,6,4,9,716026,260000053,2,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Farmacia y Bioquímica,Universidad Católica Los Ángeles de Chimbote,Ancash,Mujer
2021,20101,5,1,39,5,4,10,511026,260000053,2,Sierra Centro,Separado,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Universidad Católica Los Ángeles de Chimbote,Ancash,Hombre
2021,20101,5,2,17,6,4,9,313016,260000046,13,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Psicología,Universidad P. Antenor Orrego,La Libertad,Mujer
2021,20101,5,1,24,1,4,9,351016,260000081,15,Sierra Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Derecho,Universidad Peruana de Ciencias e Informática,Lima,Hombre
2021,20101,5,2,24,1,4,11,331016,260000052,13,Sierra Centro,Conviviente,Castellano,Maestria/doctorado,Administración,Universidad Particular César Vallejo,La Libertad,Mujer
2021,21201,5,1,58,2,1,9,342106,999999999,15,Sierra Centro,Casado,Quechua,Superior Universitaria Incompleta,Contabilidad y Finanzas,,Lima,Hombre
2021,21201,5,2,37,1,4,10,335016,260000083,15,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Administración de Negocios Globales,Universidad Particular Telesup S.A.C.,Lima,Mujer
2021,21201,5,1,68,3,4,10,121506,160000016,6,Sierra Centro,Viudo,Castellano,Superior Universitaria Completa,Educación Secundaria - Matemática y Física,Universidad Nacional de Cajamarca,Cajamarca,Hombre
2021,21201,5,2,42,2,4,9,533096,260000046,13,Sierra Centro,Casado,Castellano,Superior Universitaria Incompleta,Arquitectura y Urbanismo,Universidad P. Antenor Orrego,La Libertad,Mujer
2021,30101,6,2,48,3,4,10,342046,260000040,3,Sierra Sur,Viudo,Castellano,Superior Universitaria Completa,Ciencias Contables y Financieras,Universidad Tecnológica de los Andes,Apurímac,Mujer
2021,30101,6,2,26,6,4,9,594056,260000040,3,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Ambiental,Universidad Tecnológica de los Andes,Apurímac,Mujer
2021,30101,6,1,20,6,4,9,351016,260000040,3,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Universidad Tecnológica de los Andes,Apurímac,Hombre
2021,30101,6,2,25,6,4,9,342046,260000040,3,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ciencias Contables y Financieras,Universidad Tecnológica de los Andes,Apurímac,Mujer
2021,30101,6,1,36,6,4,10,342046,260000040,3,Sierra Sur,Soltero,Castellano,Superior Universitaria Completa,Ciencias Contables y Financieras,Universidad Tecnológica de los Andes,Apurímac,Hombre
2021,30401,6,2,21,6,1,9,594066,260000040,3,Sierra Sur,Soltero,Quechua,Superior Universitaria Incompleta,Ingeniería Ambiental y Recursos Naturales,Universidad Tecnológica de los Andes,Apurímac,Mujer
2021,30401,6,1,19,6,4,9,523026,160000077,3,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Agroindustrial,Universidad Nacional Micaela Bastidas de Apurímac,Apurímac,Hombre
2021,30712,6,1,18,6,1,9,531016,160000077,3,Sierra Sur,Soltero,Quechua,Superior Universitaria Incompleta,Ingeniería Civil,Universidad Nacional Micaela Bastidas de Apurímac,Apurímac,Hombre
2021,30712,6,1,18,6,1,9,342046,260000040,3,Sierra Sur,Soltero,Quechua,Superior Universitaria Incompleta,Ciencias Contables y Financieras,Universidad Tecnológica de los Andes,Apurímac,Hombre
2021,30712,6,1,20,6,1,9,531016,160000077,3,Sierra Sur,Soltero,Quechua,Superior Universitaria Incompleta,Ingeniería Civil,Universidad Nacional Micaela Bastidas de Apurímac,Apurímac,Hombre
2021,40102,6,2,45,5,4,10,717016,260000015,4,Sierra Sur,Separado,Castellano,Superior Universitaria Completa,Obstetricia,Universidad Católica de Santa María,Arequipa,Mujer
2021,40102,6,2,20,6,4,9,351016,160000005,4,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Universidad Nacional de San Agustín,Arequipa,Mujer
2021,40102,6,2,29,1,4,9,532016,160000005,4,Sierra Sur,Conviviente,Castellano,Superior Universitaria Incompleta,Ingeniería Sanitaria,Universidad Nacional de San Agustín,Arequipa,Mujer
2021,40102,6,1,31,5,4,10,524026,160000005,4,Sierra Sur,Separado,Castellano,Superior Universitaria Completa,Ingeniería Eléctrica,Universidad Nacional de San Agustín,Arequipa,Hombre
2021,50115,5,2,38,6,4,9,121066,160000010,12,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Educación Secundaria - Biología y Química,Universidad Nacional del Centro del Perú,Junín,Mujer
2021,50115,5,2,35,1,4,10,211046,160000002,5,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Arqueología e Historia,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho,Mujer
2021,50101,5,1,55,1,1,10,531016,160000002,5,Sierra Centro,Conviviente,Quechua,Superior Universitaria Completa,Ingeniería Civil,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho,Hombre
2021,50101,5,1,54,2,4,11,351016,160000003,8,Sierra Centro,Casado,Castellano,Maestria/doctorado,Derecho,Universidad Nacional de San Antonio Abad del Cusco,Cusco,Hombre
2021,50101,5,2,51,2,4,10,714016,160000021,15,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Enfermería,Universidad Nacional Federico Villarreal,Lima,Mujer
2021,50101,5,1,47,1,4,10,121016,160000002,5,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Educación Secundaria,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho,Hombre
2021,50101,5,2,32,5,4,9,533026,260000059,15,Sierra Centro,Separado,Castellano,Superior Universitaria Incompleta,Arquitectura,Universidad Alas Peruanas,Lima,Mujer
2021,50101,5,1,72,6,1,10,121076,260000015,4,Sierra Centro,Soltero,Quechua,Superior Universitaria Completa,Educación Secundaria - Ciencia Tecnología y Ambiente,Universidad Católica de Santa María,Arequipa,Hombre
2021,60801,7,1,50,1,4,11,336016,160000031,14,Selva,Conviviente,Castellano,Maestria/doctorado,Administración Pública,Universidad Nacional Pedro Ruíz Gallo,Lambayeque,Hombre
2021,60801,7,1,54,1,4,11,121016,160000031,14,Selva,Conviviente,Castellano,Maestria/doctorado,Educación Secundaria,Universidad Nacional Pedro Ruíz Gallo,Lambayeque,Hombre
2021,60108,4,1,21,6,4,9,423056,260000055,13,Sierra Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Geológica,Universidad Particular del Norte,La Libertad,Hombre
2021,70106,8,1,65,4,4,10,331046,260000024,15,Lima Metropolitana,Divorciado,Castellano,Superior Universitaria Completa,Administración de Negocios,Universidad Inca Garcilaso de la Vega,Lima,Hombre
2021,70106,8,2,31,6,4,10,714016,260000045,2,Lima Metropolitana,Soltero,Castellano,Superior Universitaria Completa,Enfermería,Universidad San Pedro,Ancash,Mujer
2021,70102,8,2,35,1,4,10,331016,-1,-1,Lima Metropolitana,Conviviente,Castellano,Superior Universitaria Completa,Administración,,,Mujer
2021,70102,8,1,57,2,4,10,331016,260000018,15,Lima Metropolitana,Casado,Castellano,Superior Universitaria Completa,Administración,Universidad de Lima,Lima,Hombre
2021,70102,8,2,24,6,4,10,214036,260000020,15,Lima Metropolitana,Soltero,Castellano,Superior Universitaria Completa,Traducción e Interpretación,Universidad Femenina del Sagrado Corazón,Lima,Mujer
2021,70104,8,2,42,6,4,11,331016,260000078,15,Lima Metropolitana,Soltero,Castellano,Maestria/doctorado,Administración,Universidad Peruana de las Américas S.A.C.,Lima,Mujer
2021,70104,8,1,67,4,4,10,311016,260000024,15,Lima Metropolitana,Divorciado,Castellano,Superior Universitaria Completa,Sociología,Universidad Inca Garcilaso de la Vega,Lima,Hombre
2021,70104,8,1,55,2,4,10,342056,260000019,15,Lima Metropolitana,Casado,Castellano,Superior Universitaria Completa,Contabilidad,Universidad de San Martín de Porres,Lima,Hombre
2021,70104,8,1,24,6,4,9,533026,260000055,13,Lima Metropolitana,Soltero,Castellano,Superior Universitaria Incompleta,Arquitectura,Universidad Particular del Norte,La Libertad,Hombre
2021,70104,8,1,23,6,4,9,531016,260000055,13,Lima Metropolitana,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Universidad Particular del Norte,La Libertad,Hombre
2021,80105,6,1,35,6,4,9,711016,160000003,8,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Medicina,Universidad Nacional de San Antonio Abad del Cusco,Cusco,Hombre
2021,80105,6,2,40,2,4,9,717016,260000039,8,Sierra Sur,Casado,Castellano,Superior Universitaria Incompleta,Obstetricia,Universidad Andina del Cusco,Cusco,Mujer
2021,80105,6,1,43,2,1,9,351016,260000040,3,Sierra Sur,Casado,Quechua,Superior Universitaria Incompleta,Derecho,Universidad Tecnológica de los Andes,Apurímac,Hombre
2021,80401,6,1,51,2,4,11,112016,260000052,13,Sierra Sur,Casado,Castellano,Maestria/doctorado,Educación Primaria,Universidad Particular César Vallejo,La Libertad,Hombre
2021,80401,6,2,51,2,4,10,112016,260000040,3,Sierra Sur,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Universidad Tecnológica de los Andes,Apurímac,Mujer
2021,80401,6,2,63,2,4,10,714016,160000012,21,Sierra Sur,Casado,Castellano,Superior Universitaria Completa,Enfermería,Universidad Nacional del Altiplano,Puno,Mujer
2021,80302,6,1,22,6,4,9,422026,160000003,8,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Química,Universidad Nacional de San Antonio Abad del Cusco,Cusco,Hombre
2021,90101,5,2,33,5,4,10,714016,160000051,9,Sierra Centro,Separado,Castellano,Superior Universitaria Completa,Enfermería,Universidad Nacional de Huancavelica,Huancavelica,Mujer
2021,90101,5,2,32,6,4,11,342056,160000051,9,Sierra Centro,Soltero,Castellano,Maestria/doctorado,Contabilidad,Universidad Nacional de Huancavelica,Huancavelica,Mujer
2021,90101,5,2,24,1,4,10,111026,160000051,9,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Educación Inicial,Universidad Nacional de Huancavelica,Huancavelica,Mujer
2021,90101,5,1,63,2,4,10,121506,160000025,15,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria - Matemática y Física,Universidad Nacional de Educación E.G.V.,Lima,Hombre
2021,90101,5,2,63,2,4,10,112016,160000028,15,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Universidad Nacional José Faustino Sánchez Carrión,Lima,Mujer
2021,90101,5,1,33,6,4,10,531016,160000006,15,Sierra Centro,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Civil,Universidad Nacional de Ingeniería,Lima,Hombre
2021,90101,5,2,49,2,4,10,342056,260000037,12,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Peruana Los Andes,Junín,Mujer
2021,100101,5,1,36,2,4,11,511026,260000047,10,Sierra Centro,Casado,Castellano,Maestria/doctorado,Ingeniería de Sistemas,Universidad de Huánuco,Huánuco,Hombre
2021,100101,5,1,68,2,4,11,351056,260000047,10,Sierra Centro,Casado,Castellano,Maestria/doctorado,Derecho y Ciencias Políticas   1/,Universidad de Huánuco,Huánuco,Hombre
2021,100101,5,2,62,4,4,10,331036,260000024,15,Sierra Centro,Divorciado,Castellano,Superior Universitaria Completa,Administración de Empresas,Universidad Inca Garcilaso de la Vega,Lima,Mujer
2021,100101,5,2,48,1,4,10,521076,160000023,10,Sierra Centro,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería Industrial y Sistemas,Universidad Nacional Hermilio Valdizán,Huánuco,Mujer
2021,100101,5,1,59,1,4,9,511026,260000065,15,Sierra Centro,Conviviente,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Universidad Tecnológica del Perú,Lima,Hombre
2021,100101,5,2,72,2,4,9,714016,160000023,10,Sierra Centro,Casado,Castellano,Superior Universitaria Incompleta,Enfermería,Universidad Nacional Hermilio Valdizán,Huánuco,Mujer
2021,100101,5,1,55,2,4,10,121166,160000023,10,Sierra Centro,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria - Ciencias Sociales - Filosofía,Universidad Nacional Hermilio Valdizán,Huánuco,Hombre
2021,100101,5,2,17,6,4,9,711026,260000068,15,Sierra Centro,Soltero,Castellano,Superior Universitaria Incompleta,Medicina Humana,Universidad Científica del Sur,Lima,Mujer
2021,100601,7,2,21,6,4,9,331016,160000022,10,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Universidad Nacional Agraria de la Selva,Huánuco,Mujer
2021,100601,7,2,24,6,4,9,331036,260000047,10,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Universidad de Huánuco,Huánuco,Mujer
2021,110101,2,1,42,2,4,10,441046,260000059,15,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Computación e Informática,Universidad Alas Peruanas,Lima,Hombre
2021,110101,2,2,44,2,4,10,441046,260000059,15,Costa Centro,Casado,Castellano,Superior Universitaria Completa,Computación e Informática,Universidad Alas Peruanas,Lima,Mujer
2021,110101,2,1,61,6,4,10,331016,160000009,11,Costa Centro,Soltero,Castellano,Superior Universitaria Completa,Administración,Universidad Nacional San Luis Gonzaga,Ica,Hombre
2021,110101,2,2,19,6,4,9,351016,260000019,15,Costa Centro,Soltero,Castellano,Superior Universitaria Incompleta,Derecho,Universidad de San Martín de Porres,Lima,Mujer
2021,110101,2,2,45,1,4,10,715056,260000059,15,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Tecnología Médica,Universidad Alas Peruanas,Lima,Mujer
2021,110101,2,1,35,1,4,10,715086,260000059,15,Costa Centro,Conviviente,Castellano,Superior Universitaria Completa,Terapia Física y Rehabilitación,Universidad Alas Peruanas,Lima,Hombre
2021,110111,2,1,34,2,4,9,331036,260000064,15,Costa Centro,Casado,Castellano,Superior Universitaria Incompleta,Administración de Empresas,"Asociación Universidad Privada ""San Juan Bautista""",Lima,Hombre
