ANIO,NOM_DOMINIO_G,NOM_IDIOMA,SEXO,EDAD,NOM_ESTADO_CIVIL,NOM_GRADO_ESTUDIOS,COD_CARRERA_UNI,COD_CENTRO_ESTUDIOS,COD_DEPARTAMENTO,NOM_CARRERA_UNI,NOM_CENTRO_ESTUDIOS,NOM_DEPARTAMENTO
2017,costa norte,castellano,hombre,72,casado(a),superior universitaria completa,711026,160000004,13,Medicina Humana,Universidad Nacional de Trujillo,La Libertad
2017,costa norte,castellano,mujer,28,conviviente,superior universitaria completa,711026,260000044,14,Medicina Humana,Universidad Particular de Chiclayo,Lambayeque
2017,costa norte,castellano,hombre,29,conviviente,superior universitaria completa,341026,160000031,14,Economía,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,hombre,31,soltero(a),superior universitaria completa,411016,160000031,14,Biología,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,hombre,63,soltero(a),superior universitaria incompleta,531016,160000031,14,Ingeniería Civil,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,29,conviviente,superior universitaria completa,112016,260000052,13,Educación Primaria,Universidad Particular César Vallejo,La Libertad
2017,costa norte,castellano,hombre,27,conviviente,superior universitaria completa,112016,260000052,13,Educación Primaria,Universidad Particular César Vallejo,La Libertad
2017,costa norte,castellano,hombre,55,separado(a),superior universitaria incompleta,342056,160000031,14,Contabilidad,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,20,soltero(a),superior universitaria incompleta,431016,160000031,14,Matemática   1/,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,21,soltero(a),superior universitaria incompleta,112016,260000069,14,Educación Primaria,Universidad Católica Santo Toribio de Mogrovejo,Lambayeque
2017,costa norte,castellano,hombre,22,soltero(a),superior universitaria incompleta,331016,260000072,14,Administración,Universidad Particular Señor de Sipán S.A.C.,Lambayeque
2017,costa norte,castellano,mujer,27,casado(a),superior universitaria completa,342056,260000072,14,Contabilidad,Universidad Particular Señor de Sipán S.A.C.,Lambayeque
2017,costa norte,portugués,mujer,73,casado(a),superior universitaria completa,112016,160000031,14,Educación Primaria,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,57,divorciado(a),superior universitaria incompleta,342056,160000001,15,Contabilidad,Universidad Nacional Mayor de San Marcos,Lima
2017,costa norte,castellano,mujer,30,soltero(a),superior universitaria completa,331016,260000052,13,Administración,Universidad Particular César Vallejo,La Libertad
2017,costa norte,castellano,hombre,19,soltero(a),superior universitaria incompleta,331206,260000052,13,Ingeniería Empresarial,Universidad Particular César Vallejo,La Libertad
2017,costa norte,castellano,mujer,40,conviviente,superior universitaria incompleta,717016,260000044,14,Obstetricia,Universidad Particular de Chiclayo,Lambayeque
2017,costa norte,castellano,hombre,47,casado(a),superior universitaria completa,112016,160000016,6,Educación Primaria,Universidad Nacional de Cajamarca,Cajamarca
2017,costa norte,castellano,mujer,22,soltero(a),superior universitaria incompleta,341116,260000072,14,Ingeniería Económica,Universidad Particular Señor de Sipán S.A.C.,Lambayeque
2017,costa norte,castellano,hombre,34,conviviente,superior universitaria incompleta,526056,160000031,14,Ingeniería Mecánica Eléctrica 1/,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,18,soltero(a),superior universitaria incompleta,313016,160000031,14,Psicología,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,hombre,22,soltero(a),superior universitaria incompleta,531016,260000052,13,Ingeniería Civil,Universidad Particular César Vallejo,La Libertad
2017,costa norte,castellano,mujer,50,casado(a),superior universitaria completa,112016,160000031,14,Educación Primaria,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,22,soltero(a),superior universitaria incompleta,321136,260000069,14,Comunicaciones    3/,Universidad Católica Santo Toribio de Mogrovejo,Lambayeque
2017,costa norte,castellano,hombre,53,casado(a),superior universitaria completa,531016,160000016,6,Ingeniería Civil,Universidad Nacional de Cajamarca,Cajamarca
2017,costa norte,castellano,mujer,25,soltero(a),superior universitaria incompleta,531016,260000072,14,Ingeniería Civil,Universidad Particular Señor de Sipán S.A.C.,Lambayeque
2017,costa norte,castellano,mujer,30,separado(a),superior universitaria completa,351016,260000072,14,Derecho,Universidad Particular Señor de Sipán S.A.C.,Lambayeque
2017,costa norte,castellano,mujer,43,casado(a),superior universitaria completa,351016,260000044,14,Derecho,Universidad Particular de Chiclayo,Lambayeque
2017,costa norte,castellano,hombre,36,casado(a),superior universitaria incompleta,351016,260000044,14,Derecho,Universidad Particular de Chiclayo,Lambayeque
2017,costa norte,castellano,hombre,21,soltero(a),superior universitaria incompleta,531016,260000069,14,Ingeniería Civil,Universidad Católica Santo Toribio de Mogrovejo,Lambayeque
2017,costa norte,castellano,hombre,28,soltero(a),superior universitaria incompleta,332346,260000072,14,Turismo y Negocios,Universidad Particular Señor de Sipán S.A.C.,Lambayeque
2017,costa norte,castellano,mujer,25,soltero(a),superior universitaria incompleta,331016,260000052,13,Administración,Universidad Particular César Vallejo,La Libertad
2017,costa norte,castellano,hombre,65,divorciado(a),superior universitaria incompleta,526036,-1,-1,Ingeniería Mecánica,,
2017,costa norte,castellano,hombre,36,casado(a),superior universitaria completa,531016,160000031,14,Ingeniería Civil,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,hombre,39,casado(a),superior universitaria incompleta,151056,171130210,14,Educación Artística - Música,Educación Superior Artística - ESFA Ernesto Lopez Mindreau,Lambayeque
2017,costa norte,castellano,hombre,17,soltero(a),superior universitaria incompleta,151056,-1,14,Educación Artística - Música,,Lambayeque
2017,costa norte,castellano,mujer,20,soltero(a),superior universitaria incompleta,533096,260000044,14,Arquitectura y Urbanismo,Universidad Particular de Chiclayo,Lambayeque
2017,costa norte,castellano,hombre,24,conviviente,superior universitaria incompleta,526056,160000031,14,Ingeniería Mecánica Eléctrica 1/,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,23,conviviente,superior universitaria incompleta,342056,260000065,15,Contabilidad,Universidad Tecnológica del Perú,Lima
2017,costa norte,castellano,mujer,30,soltero(a),superior universitaria completa,331016,160000031,14,Administración,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,hombre,38,conviviente,superior universitaria completa,331016,160000031,14,Administración,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,25,soltero(a),superior universitaria completa,332086,260000072,14,Administración en Turismo y Negocios,Universidad Particular Señor de Sipán S.A.C.,Lambayeque
2017,costa norte,castellano,mujer,20,soltero(a),superior universitaria incompleta,422026,160000031,14,Ingeniería Química,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,62,casado(a),superior universitaria incompleta,112016,260000017,15,Educación Primaria,Universidad del Pacífico,Lima
2017,costa norte,castellano,mujer,25,soltero(a),superior universitaria completa,313016,260000072,14,Psicología,Universidad Particular Señor de Sipán S.A.C.,Lambayeque
2017,costa norte,castellano,hombre,19,soltero(a),superior universitaria incompleta,527016,260000052,13,Ingeniería de Minas,Universidad Particular César Vallejo,La Libertad
2017,costa norte,castellano,mujer,19,soltero(a),superior universitaria incompleta,331036,260000053,2,Administración de Empresas,Universidad Católica Los Ángeles de Chimbote,Ancash
2017,costa norte,castellano,hombre,79,viudo(a),superior universitaria completa,611016,160000007,15,Agronomía,Universidad Nacional Agraria La Molina,Lima
2017,costa norte,castellano,hombre,64,conviviente,superior universitaria completa,112016,260000024,15,Educación Primaria,Universidad Inca Garcilaso de la Vega,Lima
2017,costa norte,castellano,hombre,35,casado(a),superior universitaria incompleta,511026,260000059,15,Ingeniería de Sistemas,Universidad Alas Peruanas,Lima
2017,costa norte,castellano,hombre,25,soltero(a),superior universitaria incompleta,331036,260000083,15,Administración de Empresas,Universidad Particular Telesup S.A.C.,Lima
2017,costa norte,castellano,mujer,36,separado(a),superior universitaria incompleta,112016,160000031,14,Educación Primaria,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,hombre,26,soltero(a),superior universitaria incompleta,527016,260000055,13,Ingeniería de Minas,Universidad Particular del Norte,La Libertad
2017,costa norte,castellano,hombre,20,soltero(a),superior universitaria incompleta,531016,260000052,13,Ingeniería Civil,Universidad Particular César Vallejo,La Libertad
2017,costa norte,castellano,hombre,21,soltero(a),superior universitaria incompleta,331036,260000072,14,Administración de Empresas,Universidad Particular Señor de Sipán S.A.C.,Lambayeque
2017,costa norte,castellano,mujer,21,soltero(a),superior universitaria incompleta,422026,160000031,14,Ingeniería Química,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,hombre,48,casado(a),superior universitaria completa,121016,160000031,14,Educación Secundaria,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,45,casado(a),superior universitaria completa,121016,260000069,14,Educación Secundaria,Universidad Católica Santo Toribio de Mogrovejo,Lambayeque
2017,costa norte,castellano,hombre,20,soltero(a),superior universitaria incompleta,713016,260000059,15,Estomatología,Universidad Alas Peruanas,Lima
2017,costa norte,castellano,hombre,33,soltero(a),superior universitaria completa,342056,260000069,14,Contabilidad,Universidad Católica Santo Toribio de Mogrovejo,Lambayeque
2017,costa norte,castellano,hombre,31,soltero(a),superior universitaria completa,351016,160000031,14,Derecho,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,hombre,21,soltero(a),superior universitaria incompleta,521046,260000069,-1,Ingeniería Industrial,Universidad Católica Santo Toribio de Mogrovejo,
2017,costa norte,castellano,mujer,28,casado(a),superior universitaria completa,121016,160000031,14,Educación Secundaria,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,25,soltero(a),superior universitaria completa,121426,160000031,14,Educación Secundaria - Lengua y Literatura,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,20,soltero(a),superior universitaria incompleta,332106,260000099,14,Administración Hotelera,Universidad Particular Juan Mejía Baca,Lambayeque
2017,costa norte,castellano,mujer,23,soltero(a),superior universitaria incompleta,335056,260000072,14,Comercio y Negocios Internacionales,Universidad Particular Señor de Sipán S.A.C.,Lambayeque
2017,costa norte,castellano,hombre,76,casado(a),superior universitaria incompleta,121016,160000031,14,Educación Secundaria,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,49,soltero(a),superior universitaria completa,411016,160000031,14,Biología,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,hombre,51,separado(a),superior universitaria completa,411016,160000031,14,Biología,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,hombre,25,soltero(a),superior universitaria completa,526056,160000031,14,Ingeniería Mecánica Eléctrica 1/,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,27,soltero(a),superior universitaria incompleta,331036,260000046,13,Administración de Empresas,Universidad P. Antenor Orrego,La Libertad
2017,costa norte,castellano,hombre,25,soltero(a),superior universitaria incompleta,531016,260000052,13,Ingeniería Civil,Universidad Particular César Vallejo,La Libertad
2017,costa norte,castellano,mujer,21,soltero(a),superior universitaria incompleta,421016,160000031,14,Ciencias Físico Matemática   1/,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,41,separado(a),superior universitaria completa,111026,160000031,14,Educación Inicial,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,hombre,18,soltero(a),superior universitaria incompleta,211036,160000031,14,Arqueología,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,22,soltero(a),superior universitaria incompleta,335056,160000031,14,Comercio y Negocios Internacionales,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,hombre,37,casado(a),superior universitaria completa,521046,260000052,13,Ingeniería Industrial,Universidad Particular César Vallejo,La Libertad
2017,costa norte,castellano,mujer,28,casado(a),superior universitaria completa,521046,260000052,13,Ingeniería Industrial,Universidad Particular César Vallejo,La Libertad
2017,costa norte,castellano,hombre,22,soltero(a),superior universitaria incompleta,531016,160000031,14,Ingeniería Civil,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,19,soltero(a),superior universitaria incompleta,111026,160000031,14,Educación Inicial,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,quechua,hombre,38,conviviente,superior universitaria completa,412016,160000031,14,Ingeniería Zootecnia   1/,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,21,soltero(a),superior universitaria incompleta,331016,260000072,14,Administración,Universidad Particular Señor de Sipán S.A.C.,Lambayeque
2017,costa norte,castellano,mujer,19,conviviente,superior universitaria incompleta,331036,260000069,14,Administración de Empresas,Universidad Católica Santo Toribio de Mogrovejo,Lambayeque
2017,costa norte,castellano,mujer,53,casado(a),superior universitaria completa,112016,260000052,13,Educación Primaria,Universidad Particular César Vallejo,La Libertad
2017,costa norte,castellano,mujer,27,soltero(a),superior universitaria completa,21016,-1,-1,Administración y Ciencias Policiales (oficiales),,
2017,costa norte,castellano,hombre,24,soltero(a),superior universitaria incompleta,342056,160000031,14,Contabilidad,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,21,soltero(a),superior universitaria incompleta,331016,160000031,14,Administración,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,hombre,27,soltero(a),superior universitaria completa,611106,160000031,14,Ingeniería Agrónoma,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,24,soltero(a),superior universitaria completa,331016,160000031,14,Administración,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,57,soltero(a),superior universitaria incompleta,331036,160000021,15,Administración de Empresas,Universidad Nacional Federico Villarreal,Lima
2017,costa norte,castellano,mujer,27,soltero(a),superior universitaria completa,331036,260000100,15,Administración de Empresas,Universidad Jaime Bausate y Meza 1/,Lima
2017,costa norte,castellano,hombre,21,soltero(a),superior universitaria incompleta,412016,160000031,14,Ingeniería Zootecnia   1/,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,37,casado(a),superior universitaria completa,422026,160000031,14,Ingeniería Química,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,28,soltero(a),superior universitaria completa,121016,160000031,14,Educación Secundaria,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,mujer,27,soltero(a),superior universitaria incompleta,411016,160000031,14,Biología,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,costa norte,castellano,hombre,25,conviviente,superior universitaria completa,335056,260000072,14,Comercio y Negocios Internacionales,Universidad Particular Señor de Sipán S.A.C.,Lambayeque
2017,lima metropolitana,castellano,mujer,18,soltero(a),superior universitaria incompleta,335026,260000055,13,Administración de Negocios Internacionales   1/,Universidad Particular del Norte,La Libertad
2017,lima metropolitana,castellano,mujer,21,soltero(a),superior universitaria incompleta,313016,260000055,13,Psicología,Universidad Particular del Norte,La Libertad
2017,lima metropolitana,castellano,mujer,57,casado(a),superior universitaria incompleta,341026,160000013,20,Economía,Universidad Nacional de Piura,Piura
2017,lima metropolitana,castellano,hombre,30,conviviente,superior universitaria incompleta,511026,160000006,15,Ingeniería de Sistemas,Universidad Nacional de Ingeniería,Lima
2017,lima metropolitana,castellano,hombre,64,soltero(a),superior universitaria completa,121016,160000001,15,Educación Secundaria,Universidad Nacional Mayor de San Marcos,Lima
2017,lima metropolitana,castellano,hombre,54,casado(a),superior universitaria completa,112016,160000021,15,Educación Primaria,Universidad Nacional Federico Villarreal,Lima
2017,lima metropolitana,castellano,hombre,22,soltero(a),superior universitaria incompleta,531016,260000065,15,Ingeniería Civil,Universidad Tecnológica del Perú,Lima
2017,lima metropolitana,castellano,mujer,33,conviviente,superior universitaria incompleta,111016,160000031,14,"Educación Básica, Inicial y Primaria",Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,lima metropolitana,castellano,hombre,38,casado(a),superior universitaria completa,342056,160000022,10,Contabilidad,Universidad Nacional Agraria de la Selva,Huánuco
2017,lima metropolitana,castellano,mujer,35,casado(a),superior universitaria completa,112016,260000053,2,Educación Primaria,Universidad Católica Los Ángeles de Chimbote,Ancash
2017,lima metropolitana,castellano,hombre,26,conviviente,superior universitaria incompleta,342056,260000054,15,Contabilidad,Universidad Peruana de Ciencias Aplicadas,Lima
2017,lima metropolitana,castellano,mujer,30,conviviente,superior universitaria completa,342036,160000001,15,Ciencias Contables,Universidad Nacional Mayor de San Marcos,Lima
2017,lima metropolitana,castellano,mujer,24,soltero(a),superior universitaria incompleta,342106,260000055,13,Contabilidad y Finanzas,Universidad Particular del Norte,La Libertad
2017,lima metropolitana,castellano,hombre,22,soltero(a),superior universitaria incompleta,521046,260000054,15,Ingeniería Industrial,Universidad Peruana de Ciencias Aplicadas,Lima
2017,lima metropolitana,castellano,hombre,24,soltero(a),superior universitaria incompleta,525016,160000021,15,Ingeniería Electrónica,Universidad Nacional Federico Villarreal,Lima
2017,lima metropolitana,castellano,hombre,24,soltero(a),superior universitaria incompleta,621016,160000001,15,Medicina Veterinaria,Universidad Nacional Mayor de San Marcos,Lima
2017,lima metropolitana,castellano,hombre,48,casado(a),superior universitaria incompleta,351016,260000083,15,Derecho,Universidad Particular Telesup S.A.C.,Lima
2017,lima metropolitana,castellano,mujer,41,casado(a),superior universitaria incompleta,112016,260000024,15,Educación Primaria,Universidad Inca Garcilaso de la Vega,Lima
2017,lima metropolitana,castellano,mujer,21,soltero(a),superior universitaria incompleta,521046,260000057,15,Ingeniería Industrial,Universidad Particular San Ignacio de Loyola,Lima
2017,lima metropolitana,castellano,hombre,69,casado(a),superior universitaria completa,112036,-1,-1,Educación Primaria - Inglés,,
2017,lima metropolitana,castellano,mujer,23,soltero(a),superior universitaria completa,312036,160000001,15,Trabajo Social,Universidad Nacional Mayor de San Marcos,Lima
2017,lima metropolitana,castellano,hombre,36,casado(a),superior universitaria completa,351016,260000008,15,Derecho,Pontificia Universidad Católica del Perú,Lima
2017,lima metropolitana,castellano,hombre,32,casado(a),superior universitaria completa,621016,160000001,15,Medicina Veterinaria,Universidad Nacional Mayor de San Marcos,Lima
2017,lima metropolitana,castellano,mujer,33,casado(a),superior universitaria completa,621016,160000016,6,Medicina Veterinaria,Universidad Nacional de Cajamarca,Cajamarca
2017,lima metropolitana,castellano,mujer,54,casado(a),superior universitaria completa,342056,160000028,15,Contabilidad,Universidad Nacional José Faustino Sánchez Carrión,Lima
2017,lima metropolitana,castellano,mujer,26,soltero(a),superior universitaria completa,321026,160000021,15,Ciencias de la Comunicación,Universidad Nacional Federico Villarreal,Lima
2017,lima metropolitana,castellano,hombre,21,soltero(a),superior universitaria incompleta,351016,260000024,15,Derecho,Universidad Inca Garcilaso de la Vega,Lima
2017,lima metropolitana,castellano,hombre,26,soltero(a),superior universitaria incompleta,521046,260000054,15,Ingeniería Industrial,Universidad Peruana de Ciencias Aplicadas,Lima
2017,lima metropolitana,castellano,mujer,28,soltero(a),superior universitaria incompleta,713016,260000014,15,Estomatología,Universidad Peruana Cayetano Heredia,Lima
2017,lima metropolitana,castellano,mujer,22,conviviente,superior universitaria incompleta,111026,160000025,15,Educación Inicial,Universidad Nacional de Educación E.G.V.,Lima
2017,lima metropolitana,castellano,hombre,21,conviviente,superior universitaria incompleta,411016,160000025,15,Biología,Universidad Nacional de Educación E.G.V.,Lima
2017,lima metropolitana,castellano,mujer,18,soltero(a),superior universitaria incompleta,531026,160000021,15,Ingeniería Civil y Ambiental,Universidad Nacional Federico Villarreal,Lima
2017,lima metropolitana,quechua,hombre,56,separado(a),superior universitaria completa,351056,260000053,2,Derecho y Ciencias Políticas   1/,Universidad Católica Los Ángeles de Chimbote,Ancash
2017,lima metropolitana,castellano,hombre,60,casado(a),superior universitaria completa,351016,160000001,15,Derecho,Universidad Nacional Mayor de San Marcos,Lima
2017,lima metropolitana,castellano,mujer,24,soltero(a),superior universitaria incompleta,342056,260000078,15,Contabilidad,Universidad Peruana de las Américas S.A.C.,Lima
2017,lima metropolitana,castellano,mujer,21,soltero(a),superior universitaria incompleta,213046,260000008,15,Literatura y Lingüística 1/,Pontificia Universidad Católica del Perú,Lima
2017,lima metropolitana,castellano,mujer,34,conviviente,superior universitaria incompleta,342106,260000055,13,Contabilidad y Finanzas,Universidad Particular del Norte,La Libertad
2017,lima metropolitana,castellano,hombre,33,conviviente,superior universitaria completa,521046,260000052,13,Ingeniería Industrial,Universidad Particular César Vallejo,La Libertad
2017,lima metropolitana,castellano,mujer,18,soltero(a),superior universitaria incompleta,594056,260000071,15,Ingeniería Ambiental,Universidad Católica Sedes Sapientiae,Lima
2017,lima metropolitana,castellano,hombre,68,casado(a),superior universitaria incompleta,342056,160000031,14,Contabilidad,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,lima metropolitana,castellano,mujer,32,soltero(a),superior universitaria completa,351016,160000021,15,Derecho,Universidad Nacional Federico Villarreal,Lima
2017,lima metropolitana,castellano,hombre,17,soltero(a),superior universitaria incompleta,121426,160000025,15,Educación Secundaria - Lengua y Literatura,Universidad Nacional de Educación E.G.V.,Lima
2017,lima metropolitana,castellano,hombre,51,casado(a),superior universitaria completa,331046,260000083,15,Administración de Negocios,Universidad Particular Telesup S.A.C.,Lima
2017,lima metropolitana,castellano,hombre,22,soltero(a),superior universitaria incompleta,521046,260000052,13,Ingeniería Industrial,Universidad Particular César Vallejo,La Libertad
2017,lima metropolitana,castellano,hombre,27,conviviente,superior universitaria incompleta,313016,260000052,13,Psicología,Universidad Particular César Vallejo,La Libertad
2017,lima metropolitana,castellano,hombre,21,soltero(a),superior universitaria incompleta,511026,160000027,15,Ingeniería de Sistemas,Universidad Nacional del Callao,Lima
2017,lima metropolitana,castellano,hombre,27,soltero(a),superior universitaria incompleta,533026,260000065,15,Arquitectura,Universidad Tecnológica del Perú,Lima
2017,lima metropolitana,castellano,mujer,27,soltero(a),superior universitaria completa,321026,260000052,13,Ciencias de la Comunicación,Universidad Particular César Vallejo,La Libertad
2017,lima metropolitana,quechua,hombre,73,casado(a),superior universitaria incompleta,341026,260000019,15,Economía,Universidad de San Martín de Porres,Lima
2017,lima metropolitana,castellano,mujer,26,soltero(a),superior universitaria completa,351016,260000052,13,Derecho,Universidad Particular César Vallejo,La Libertad
2017,lima metropolitana,castellano,hombre,75,conviviente,superior universitaria completa,112016,-1,-1,Educación Primaria,,
2017,lima metropolitana,castellano,mujer,29,soltero(a),superior universitaria completa,713026,260000064,15,Odontología,"Asociación Universidad Privada ""San Juan Bautista""",Lima
2017,lima metropolitana,castellano,hombre,23,soltero(a),superior universitaria incompleta,531016,260000052,13,Ingeniería Civil,Universidad Particular César Vallejo,La Libertad
2017,lima metropolitana,castellano,mujer,33,conviviente,superior universitaria completa,331016,160000021,15,Administración,Universidad Nacional Federico Villarreal,Lima
2017,lima metropolitana,castellano,hombre,32,conviviente,superior universitaria incompleta,526036,160000027,15,Ingeniería Mecánica,Universidad Nacional del Callao,Lima
2017,lima metropolitana,castellano,mujer,35,soltero(a),superior universitaria completa,351016,160000021,15,Derecho,Universidad Nacional Federico Villarreal,Lima
2017,lima metropolitana,castellano,hombre,60,casado(a),superior universitaria incompleta,331036,260000024,15,Administración de Empresas,Universidad Inca Garcilaso de la Vega,Lima
2017,lima metropolitana,castellano,mujer,24,soltero(a),superior universitaria incompleta,342056,260000052,13,Contabilidad,Universidad Particular César Vallejo,La Libertad
2017,lima metropolitana,castellano,hombre,29,soltero(a),superior universitaria incompleta,313016,260000055,13,Psicología,Universidad Particular del Norte,La Libertad
2017,lima metropolitana,castellano,mujer,32,soltero(a),superior universitaria incompleta,533026,260000055,13,Arquitectura,Universidad Particular del Norte,La Libertad
2017,lima metropolitana,castellano,mujer,18,soltero(a),superior universitaria incompleta,533026,260000055,13,Arquitectura,Universidad Particular del Norte,La Libertad
2017,lima metropolitana,castellano,mujer,23,soltero(a),superior universitaria incompleta,342056,260000116,15,Contabilidad,Universidad San Andrés,Lima
2017,lima metropolitana,castellano,hombre,64,casado(a),superior universitaria completa,511026,160000027,15,Ingeniería de Sistemas,Universidad Nacional del Callao,Lima
2017,lima metropolitana,castellano,hombre,33,soltero(a),superior universitaria completa,511026,160000027,15,Ingeniería de Sistemas,Universidad Nacional del Callao,Lima
2017,lima metropolitana,castellano,hombre,38,soltero(a),superior universitaria completa,322026,260000100,15,Periodismo,Universidad Jaime Bausate y Meza 1/,Lima
2017,lima metropolitana,castellano,hombre,24,soltero(a),superior universitaria incompleta,341026,160000001,15,Economía,Universidad Nacional Mayor de San Marcos,Lima
2017,lima metropolitana,castellano,hombre,57,casado(a),superior universitaria completa,351056,160000004,13,Derecho y Ciencias Políticas   1/,Universidad Nacional de Trujillo,La Libertad
2017,lima metropolitana,castellano,mujer,53,casado(a),superior universitaria incompleta,121366,160000031,14,Educación Secundaria - Inglés,Universidad Nacional Pedro Ruíz Gallo,Lambayeque
2017,lima metropolitana,castellano,mujer,29,soltero(a),superior universitaria completa,351016,260000052,13,Derecho,Universidad Particular César Vallejo,La Libertad
2017,lima metropolitana,castellano,mujer,20,soltero(a),superior universitaria incompleta,351016,260000008,15,Derecho,Pontificia Universidad Católica del Perú,Lima
2017,lima metropolitana,castellano,mujer,22,soltero(a),superior universitaria incompleta,594056,260000055,13,Ingeniería Ambiental,Universidad Particular del Norte,La Libertad
2017,lima metropolitana,castellano,mujer,21,soltero(a),superior universitaria incompleta,331036,160000027,15,Administración de Empresas,Universidad Nacional del Callao,Lima
2017,lima metropolitana,castellano,mujer,20,soltero(a),superior universitaria incompleta,521046,260000055,13,Ingeniería Industrial,Universidad Particular del Norte,La Libertad
2017,lima metropolitana,castellano,mujer,62,soltero(a),superior universitaria completa,111016,160000025,15,"Educación Básica, Inicial y Primaria",Universidad Nacional de Educación E.G.V.,Lima
2017,lima metropolitana,castellano,hombre,70,separado(a),superior universitaria completa,524026,160000027,15,Ingeniería Eléctrica,Universidad Nacional del Callao,Lima
2017,lima metropolitana,castellano,mujer,33,separado(a),superior universitaria completa,321026,160000001,15,Ciencias de la Comunicación,Universidad Nacional Mayor de San Marcos,Lima
2017,lima metropolitana,portugués,hombre,24,soltero(a),superior universitaria completa,111016,160000001,15,"Educación Básica, Inicial y Primaria",Universidad Nacional Mayor de San Marcos,Lima
2017,lima metropolitana,castellano,mujer,31,conviviente,superior universitaria completa,111026,160000001,15,Educación Inicial,Universidad Nacional Mayor de San Marcos,Lima
2017,lima metropolitana,castellano,mujer,21,soltero(a),superior universitaria incompleta,333036,260000052,13,Marketing,Universidad Particular César Vallejo,La Libertad
2017,lima metropolitana,castellano,hombre,20,soltero(a),superior universitaria incompleta,521046,260000059,15,Ingeniería Industrial,Universidad Alas Peruanas,Lima
2017,lima metropolitana,castellano,mujer,34,casado(a),superior universitaria completa,351056,260000024,15,Derecho y Ciencias Políticas   1/,Universidad Inca Garcilaso de la Vega,Lima
2017,lima metropolitana,castellano,mujer,42,separado(a),superior universitaria completa,111026,260000019,15,Educación Inicial,Universidad de San Martín de Porres,Lima
2017,lima metropolitana,castellano,hombre,20,soltero(a),superior universitaria incompleta,511026,260000052,13,Ingeniería de Sistemas,Universidad Particular César Vallejo,La Libertad
2017,lima metropolitana,castellano,hombre,19,soltero(a),superior universitaria incompleta,511026,260000052,13,Ingeniería de Sistemas,Universidad Particular César Vallejo,La Libertad
